id,name,icon,description,sceneid,pathTipId,cleared,collectrewards,dragonWatiDrama,taskunlock,levelmax,CleanOnDramaBegin,DramaControl,CollectInDrama,CleanOnDramaOver,bubbleType,bubbleImg,RepairableTips,MutiArrow,repairingspine,levelspine,levelitem1,rewarditem1,levelitem2,rewarditem2,levelitem3,rewarditem3,levelitem4,rewarditem4,levelitem5,rewarditem5,levelitem6,rewarditem6,levelitem7,rewarditem7,levelitem8,rewarditem8,levelitem9,rewarditem9,levelitem10,rewarditem10,levelitem11,rewarditem11,levelitem12,rewarditem12,repairableTipsUnlock,moveCamera,ispaylabel,
1731,ui_map24_slide,building_story24_slide,ui_map24_slide_des,24,,0,[],,Mission24_005Printedcarpet,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4672,3]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1732,ui_map24_horse,building_story24_horse,ui_map24_horse_des,24,,0,[],,Mission24_006anotherdragon,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[3021,2],[3004,4]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1733,ui_map24_horse,building_story24_horse,ui_map24_horse_des,24,,0,[],,Mission24_006anotherdragon,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[3021,2],[3004,4]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1734,ui_map24_dragonest,building_story11_dragonnest,ui_map24_dragonest_des,24,,0,"[[14111,2]]",,Mission24_007anotherdragon,2,,[],0,,16,,1,0,['repairing'],['repaired'],"[[2004,3],[3007,3],[5009,3]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1735,ui_map24_door,building_story24_door,ui_map24_door_des,24,,0,[],,Mission24_009mysteriousgate,2,,[],0,,16,,1,0,['repairing'],['repaired'],"[[4664,5]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1737,ui_map24_crystalball,building_story24_crystalball1,ui_map24_crystalball_des,24,,0,[],,Mission24_010opendoor,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[4666,1]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1738,ui_map24_crystalball,building_story24_crystalball2,ui_map24_crystalball_des,24,,0,[],,Mission24_010opendoor,2,,[],0,,16,,1,1,['repairing2'],['repaired2'],"[[4667,1]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1739,ui_map24_crystalball,building_story24_crystalball3,ui_map24_crystalball_des,24,,0,[],,Mission24_010opendoor,2,,[],0,,16,,1,1,['repairing3'],['repaired3'],"[[4668,1]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1740,ui_map24_crystalball,building_story24_crystalball4,ui_map24_crystalball_des,24,,0,[],,Mission24_010opendoor,2,,[],0,,16,,1,1,['repairing4'],['repaired4'],"[[4669,1]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1760,ui_map24_grassway,building_story24_grassway,ui_map24_grassway_des,24,,0,[],,,2,,[1],0,,16,,1,1,['repairing1'],['repaired1'],"[[4670,3]]","[[1000,80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1780,ui_map25_transfertotem,building_story25_transfertotem,ui_map25_transfertotem_des,25,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1781,ui_map25_transfertotem,building_story25_transfertotem,ui_map25_transfertotem_des,25,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1782,ui_map25_transfertotem,building_story25_transfertotem,ui_map25_transfertotem_des,25,,0,[],,Mission25_001MysteryFigure,2,,[1],0,,16,,0,0,['repairing2'],['repaired2'],"[[1003,20]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1783,ui_map25_transfertotem,building_story25_transfertotem,ui_map25_transfertotem_des,25,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1785,ui_map25_projectorswitch,building_story25_projectorswitch,ui_map25_projectorswitch_des,25,,0,[],,Mission25_004StrangeDevice,2,,[],0,,16,,0,0,['repairing'],['repaired'],"[[1003,20]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1786,ui_map25_projectorswitch,building_story25_projectorswitch,ui_map25_projectorswitch_des,25,,0,[],,Mission25_004StrangeDevice,2,,[],0,,16,,0,0,['repairing'],['repaired'],"[[1003,20]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1788,ui_map18_stonepillar,building_story15_bridgecontroller,ui_map25_stonepillar_des,25,,0,[],,Mission25_005ColdPlace,2,,[],0,,16,,0,0,['repairing'],['repaired'],"[[1003,20]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1789,ui_map18_stonepillar,building_story15_bridgecontroller,ui_map25_stonepillar_des,25,,0,[],,Mission25_005ColdPlace,2,,[],0,,16,,0,0,['repairing'],['repaired'],"[[1003,20]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1790,ui_map25_boardbridge,building_story25_board,ui_map25_board_des,25,,0,[],,Mission25_006IceCone,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[4681,2],[4682,3]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1791,ui_map25_icecrystal,building_story25_icecrystal,ui_map25_icecrystal_des,25,,0,[],,Mission25_008FollowNino,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4686,5]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1792,ui_map13_stonesteps1,building_brokenbridge_lv2,ui_map13_stonesteps1_des,25,,0,[],,Mission25_011BurningTreesB,2,,[],0,,16,,1,0,['repairing'],['repaired'],"[[5011,15],[3007,10],[3038,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1798,ui_map25_lavatree,building_story25_burningtree,ui_map25_lavatree_des,25,,0,[],,Mission25_011BurningTrees,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[4683,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1799,ui_map25_pumicebridge,building_story16_pumicestaircase,ui_map25_pumicebridge_des,25,,0,[],,Mission25_013VolcanoB,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4684,3]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1800,ui_map14_dragonnest,building_story20_dragonnest,ui_map25_dragonnest_des,25,,0,"[[14201,2]]",,Mission25_014RepairBridge,2,,[1],0,,16,,1,0,['repairing'],['repaired'],"[[5006,15],[3021,3],[3017,4]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1801,ui_map25_dungeongate,building_story25_dungeongate,ui_map25_dungeongate_des,25,,0,[],,Mission25_015Dragonnest,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4687,3],[4688,2]]","[['1000',80]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1831,ui_event11_dresstable,building_event11_dresstable,ui_event11_dresstable_des,2211MagicChristmas,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1832,ui_event11_icesculpture,building_event11_icesculpture1,ui_event11_icesculpture_des,2211MagicChristmas,,0,[],,,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4703,3]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1833,ui_event11_icesculpture,building_event11_icesculpture2,ui_event11_icesculpture_des,2211MagicChristmas,,0,[],,,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4703,3]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1834,ui_event11_dragonsnest,building_event11_dragonsnest,ui_event11_dragonsnest_des,2211MagicChristmas,,0,[],,Eventmission11_017wishcometrue1,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4703,3],[4714,5]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1836,ui_event11_icesculpture,building_event11_icesculpture3,ui_event11_icesculpture_des,2211MagicChristmas,,0,[],,,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4703,3]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1837,ui_event11_icesculpture,building_event11_icesculpture4,ui_event11_icesculpture_des,2211MagicChristmas,,0,[],,,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4703,3]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1838,ui_event11_sleigh,building_event11_sleigh,ui_event11_sleigh_des,2211MagicChristmas,,0,[],,,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4711,1]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1839,ui_event11_sleigh,building_event11_sleigh,ui_event11_sleigh_des,2211MagicChristmas,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1840,ui_event11_sleigh,building_event11_sleigh,ui_event11_sleigh_des,2211MagicChristmas,,0,[],,,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4705,4]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1841,ui_event11_sleigh,building_event11_sleigh,ui_event11_sleigh_des,2211MagicChristmas,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1842,ui_event11_sleigh,building_event11_sleigh,ui_event11_sleigh_des,2211MagicChristmas,,0,[],,,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4705,4]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1843,ui_event11_sleigh,building_event11_sleigh,ui_event11_sleigh_des,2211MagicChristmas,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1844,ui_event11_giftbucket,building_event11_giftbucket,ui_event11_giftbucket_des,2211MagicChristmas,,0,[],,,2,,[1],0,,16,,1,1,['repairing1'],['repaired1'],"[[4711,1]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1846,ui_event11_giftbucket,building_event11_giftbucket,ui_event11_giftbucket_des,2211MagicChristmas,,0,[],,Eventmission11_021Repairice,3,,"[1,1]",0,,16,,1,1,"['repairing3','repairing4']","['repaired3','ruined']","[[4711,1]]","[['38010',50]]","[[4711,1]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1847,ui_event11_giftbucket,building_event11_giftbucket,ui_event11_giftbucket_des,2211MagicChristmas,,0,[],,,2,,[1],0,,16,,1,1,['repairing5'],['repaired5'],"[[4711,3]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1848,ui_event11_giftbucket,building_event11_giftbucket,ui_event11_giftbucket_des,2211MagicChristmas,,0,[],,,2,,[1],0,,16,,1,1,['repairing6'],['ruined'],"[[4711,3],[4704,10]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1852,ui_event11_Salo,building_story11_faintedchief,ui_event11_Salo_des,2211MagicChristmas,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1855,ui_event11_Desserthouse,building_event11_Desserthouse,ui_event11_Desserthouse_des,2211MagicChristmas,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1856,ui_event11_totem,building_event11_totem,ui_event11_totem_des,2211MagicChristmas,,0,[],,Eventmission11_020Findmagic2,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4703,4]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1857,ui_event11_totem,building_event11_totem,ui_event11_totem_des,2211MagicChristmas,,0,[],,Eventmission11_020Findmagic2,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4703,4]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1858,ui_event11_totem,building_event11_totem,ui_event11_totem_des,2211MagicChristmas,,0,[],,Eventmission11_020Findmagic2,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4703,4]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1859,ui_event11_totem,building_event11_totem,ui_event11_totem_des,2211MagicChristmas,,0,[],,Eventmission11_020Findmagic2,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4703,4]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1860,ui_event11_totem,building_event11_totem,ui_event11_totem_des,2211MagicChristmas,,0,[],,Eventmission11_020Findmagic2,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4703,4]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1861,ui_event11_totem,building_event11_totem,ui_event11_totem_des,2211MagicChristmas,,0,[],,Eventmission11_020Findmagic2,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4703,4]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1862,ui_event11_christmastree,building_event11_christmastree1,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_003Magicclothes,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1863,ui_event11_christmastree,building_event11_christmastree2,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_007Snowman,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1864,ui_event11_christmastree,building_event11_christmastree3,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_013Giftbucket,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1865,ui_event11_christmastree,building_event11_christmastree1,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_013Giftbucket,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1866,ui_event11_christmastree,building_event11_christmastree1,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_019Setoffagain,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1867,ui_event11_christmastree,building_event11_christmastree3,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_021Repairice,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1868,ui_event11_christmastree,building_event11_christmastree1,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_019Setoffagain,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1869,ui_event11_christmastree,building_event11_christmastree1,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_021Repairice,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1870,ui_event11_christmastree,building_event11_christmastree1,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_025Lookforclues,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1871,ui_event11_christmastree,building_event11_christmastree2,ui_event11_christmastree_des,2211MagicChristmas,,0,[],,Eventmission11_029Wishstar,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4701,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1872,ui_event11_snowman,building_event11_snowman2,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_006SantaClausjob,2,,[1],0,Event11_007Snowman,16,,1,1,['repairing3'],['repaired3'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1873,ui_event11_snowman,building_event11_snowman7,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_007Snowman,2,,[],0,,16,,1,1,['repairing4'],['repaired4'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1874,ui_event11_snowman,building_event11_snowman1,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_013Giftbucket,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1875,ui_event11_snowman,building_event11_snowman4,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_013Giftbucket,2,,[],0,,16,,1,1,['repairing2'],['repaired2'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1876,ui_event11_snowman,building_event11_snowman6,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_019Setoffagain,2,,[],0,,16,,1,1,['repairing5'],['repaired5'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1877,ui_event11_snowman,building_event11_snowman3,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_019Setoffagain,2,,[],0,,16,,1,1,['repairing6'],['repaired6'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1878,ui_event11_snowman,building_event11_snowman2,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_019Setoffagain,2,,[],0,,16,,1,1,['repairing3'],['repaired3'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1879,ui_event11_snowman,building_event11_snowman1,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_027Findmagic3,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1880,ui_event11_snowman,building_event11_snowman4,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_030Findaninn,2,,[],0,,16,,1,1,['repairing2'],['repaired2'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1881,ui_event11_snowman,building_event11_snowman7,ui_event11_snowman_des,2211MagicChristmas,,0,[],,Eventmission11_019Setoffagain,2,,[],0,,16,,1,1,['repairing4'],['repaired4'],"[[4701,2],[4708,2]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1882,ui_event11_portal,building_event11_portal,ui_event11_portal_des,2211MagicChristmas,,0,[],,,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4705,3]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1883,ui_event11_portal,building_event11_portal,ui_event11_portal_des,2211MagicChristmas,,0,[],,,1,,[],0,,16,,1,1,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1906,ui_event11_icebridge,building_event11_icebridge,ui_event11_icebridge_des,2211MagicChristmas,,0,[],,,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[4701,3]]","[['38010',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1911,ui_event11_magicfactory,building_event11_magicfactory,ui_event11_magicfactory_des,2211MagicChristmas,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1912,ui_event11_tentdoor,building_event11_tentdoor1,building_tentdoor_des,2211ChristmasCottage,,0,[],,,1,,[],0,,0,,1,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1913,ui_event11_portal,building_event11_tentdoor2,building_tent_des,2211MagicChristmas,,0,[],,,1,,[],0,,0,,1,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1950,ui_event12_ticketing,building_grassdragonnest_lv1,building_event12_ticketing_des,2301DragonZoo,,0,[],,,1,,[],0,,16,,1,1,['repairing'],['repaired'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1951,ui_event12_zoodoor,building_grassdragonnest_lv1,building_event12_zoodoor_des,2301DragonZoo,,0,[],,,1,,[],0,,16,,1,1,['repairing'],['repaired'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1953,ui_event12_foodbowl,building_event12_foodbowl,building_event12_foodbowl_des,2301DragonZoo,,0,[],,Eventmission12_004Preparation3,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[4771,3]]","[['38011',40],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1954,ui_event12_photostudio,building_grassdragonnest_lv1,building_event12_photostudio_des,2301DragonZoo,,0,[],,,1,,[],0,,16,,1,1,['repairing'],['repaired'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1955,ui_event12_gametable,building_grassdragonnest_lv1,building_event12_gametable_des,2301DragonZoo,,0,[],,,1,,[],0,,16,,1,1,['repairing'],['repaired'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1956,ui_event12_shop,building_grassdragonnest_lv1,building_event12_shop_des,2301DragonZoo,,0,[],,,1,,[],0,,16,,1,1,['repairing'],['repaired'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1957,ui_event12_gacha,building_grassdragonnest_lv1,building_event12_gacha_des,2301DragonZoo,,0,[],,,1,,[],0,,16,,1,1,['repairing'],['repaired'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1960,ui_event12_workhouse,building_event4_mainfactory,building_event12_workhouse_des,2301DragonZoo,,0,[],,,1,,[],0,,16,,1,1,['repairing'],['repaired'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1961,ui_event12_pandagarden,building_event12_pandagarden,building_event12_pandagarden_des,2301DragonZoo,,0,[],,Eventmission12_014PandaPark1,3,,"[1,1]",0,,16,,1,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[4763,1],[2001,50],[4770,3]]","[['38011',40],['1002',50]]","[[4759,1]]","[['38011',40],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
1962,ui_event12_flowerwall,building_grassdragonnest_lv1,building_event12_flowerwall_des,2301DragonZoo,,0,[],,,3,,"[1,1]",0,,16,,1,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[4763,1],[2001,50],[4770,3]]","[['38011',40],['1002',50]]","[[4759,1]]","[['38011',40],['1002',50]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
