id,name,model,icon,length,width,attribute,dragonSkillAttribute,cleanTool,type,obstacleType,achievementType,taskunlock,consumeType,consume,whetherHide,rewardItem,rewardItem1,probabilityRewardItem1,probabilityRewardItem2,probabilityRewardItem3,dragonReward,roleLevel,FuncParam,group4ReturnEnergy,group5ReturnEnergy,group6ReturnEnergy,group7ReturnEnergy,display,
30559,ladder,missionEvent2323_keypoint_shelf05,,1,1,0,0,box,1,0,0,,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30560,sign,missionEvent2323_keypoint_indicator01,,1,1,0,0,box,1,0,0,Eventmission33_015LegendaryWorld,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30561,sign,missionEvent2323_keypoint_indicator02,,1,1,0,0,box,1,0,0,Eventmission33_025FindWineGlass,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30562,sign,missionEvent2323_keypoint_indicator03,,1,1,0,0,box,1,0,0,Eventmission33_030WineGlass,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30563,sign,missionEvent2323_keypoint_indicator04,,1,1,0,0,box,1,0,0,Eventmission33_026Stairs1,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30564,sign,missionEvent2323_keypoint_indicator05,,1,1,0,0,box,1,0,0,Eventmission33_031Pit6,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30686,,missionEvent2323_building_newpittrap,,1,1,0,0,building,3,30686,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30687,2323schedule,missionEvent2323_muti_schedule2,,1,1,0,0,building,92,0,0,Eventmission33_001Turkey,1,"[1003,27]",0,"[[38033,27]]",[],[],[],[],[],1,[30688],,,,,[],
30688,2323schedule,missionEvent2323_muti_schedule1,,1,1,0,0,building,92,0,0,Eventmission33_001Turkey,1,"[1003,19]",0,"[[38033,19],[2000081,1]]",[],[],[],[],[],1,[],,,,,[],
30689,film,missionEvent2323_muti_box4,,1,1,0,0,building,92,0,0,,1,"[1003,6]",0,"[[38033,6]]",[],[],[],[],[],1,"[30690,30691,30692]",,,,,[],
30690,film,missionEvent2323_muti_box3,,1,1,0,0,building,92,0,0,,1,"[1003,14]",0,"[[38033,14]]",[],[],[],[],[],1,"[30691,30692]",,,,,[],
30691,film,missionEvent2323_muti_box2,,1,1,0,0,building,92,0,0,,1,"[1003,25]",0,"[[38033,25]]",[],[],[],[],[],1,[30692],,,,,[],
30692,film,missionEvent2323_muti_box1,,1,1,0,0,building,92,0,0,,1,"[1003,30]",0,"[[38033,30],[2000075,2]]",[],[],[],[],[],1,[],,,,,[],
30693,fruitbasket,missionEvent2323_muti_fruit3,,1,1,0,0,building,92,0,0,,1,"[1003,27]",0,"[[38033,27],[2000070,1]]",[],[],[],[],[],1,"[30694,30695]",,,,,[],
30694,fruitbasket,missionEvent2323_muti_fruit2,,1,1,0,0,building,92,0,0,,1,"[1003,19]",0,"[[38033,19],[2000070,2]]",[],[],[],[],[],1,[30695],,,,,[],
30695,fruitbasket,missionEvent2323_muti_fruit1,,1,1,0,0,building,92,0,0,,0,[],0,"[[2000070,1]]",[],[],[],[],[],1,[],,,,,[],
30696,coloredflowers,missionEvent2323_muti_flower3,,1,1,0,0,building,92,0,0,,1,"[1003,18]",0,"[[38033,18]]",[],[],[],[],[],1,"[30697,30698]",,,,,[],
30697,coloredflowers,missionEvent2323_muti_flower1,,1,1,0,0,building,92,0,0,,1,"[1003,13]",0,"[[38033,13]]",[],[],[],[],[],1,[30698],,,,,[],
30698,coloredflowers,missionEvent2323_muti_flower2,,1,1,0,0,building,92,0,0,,1,"[1003,31]",0,"[[2000071,1]]",[],[],[],[],[],1,[],,,,,[],
30699,bucket,missionEvent2323_muti_bucket3,,1,1,0,0,building,92,0,0,,1,"[1003,92]",0,"[[38033,92],[2000073,5]]",[],[],[],[],[],1,"[30700,30701]",,,,,[],
30700,bucket,missionEvent2323_muti_bucket2,,1,1,0,0,building,92,0,0,,1,"[1003,42]",0,"[[38033,52],[2000073,2]]",[],[],[],[],[],1,[30701],,,,,[],
30701,bucket,missionEvent2323_muti_bucket1,,1,1,0,0,building,92,0,0,,1,"[1003,27]",0,"[[38033,27],[2000073,1]]",[],[],[],[],[],1,[],,,,,[],
30702,book,missionEvent2323_muti_woodbucket4,,1,1,0,0,building,92,0,0,,1,"[1003,80]",0,"[[38033,80],[2000071,1]]",[],[],[],[],[],1,"[30703,30704,30705]",,,,,[],
30703,book,missionEvent2323_muti_woodbucket3,,1,1,0,0,building,92,0,0,,1,"[1003,154]",0,"[[38033,154],[2000072,10]]",[],[],[],[],[],1,"[30704,30705]",,,,,[],
30704,book,missionEvent2323_muti_woodbucket2,,1,1,0,0,building,92,0,0,,1,"[1003,98]",0,"[[38033,98],[2000072,6]]",[],[],[],[],[],1,[30705],,,,,[],
30705,book,missionEvent2323_muti_woodbucket1,,1,1,0,0,building,92,0,0,,1,"[1003,42]",0,"[[38033,48],[2000072,3]]",[],[],[],[],[],1,[],,,,,[],
30706,2323gluebucket,missionEvent2323_muti_glue4,,1,1,0,0,building,92,0,0,,1,"[1003,64]",0,"[[38033,64],[2000071,1]]",[],[],[],[],[],1,"[30707,30708,30709]",,,,,[],
30707,2323gluebucket,missionEvent2323_muti_glue3,,1,1,0,0,building,92,0,0,,1,"[1003,42]",0,"[[38033,42],[2000071,1]]",[],[],[],[],[],1,"[30708,30709]",,,,,[],
30708,2323gluebucket,missionEvent2323_muti_glue2,,1,1,0,0,building,92,0,0,,1,"[1003,43]",0,"[[38033,43],[2000074,5]]",[],[],[],[],[],1,[30709],,,,,[],
30709,2323gluebucket,missionEvent2323_muti_glue1,,1,1,0,0,building,92,0,0,,1,"[1003,24]",0,"[[38033,24],[2000074,3]]",[],[],[],[],[],1,[],,,,,[],
30710,2323pit,missionEvent2323_muti_pit1_3,,1,1,0,0,building,92,0,0,Eventmission33_002Props,1,"[2004,5]",0,[],[],[],[],[],[],1,"[30711,30712]",,,,,[],
30711,2323pit,missionEvent2323_muti_pit1_2,,1,1,0,0,building,92,0,0,Eventmission33_002Props,1,"[2003,5]",0,[],[],[],[],[],[],1,[30712],,,,,[],
30712,2323pit,missionEvent2323_muti_pit1_1,,1,1,0,0,building,92,0,0,Eventmission33_002Props,1,"[2001,5]",0,[],[],[],[],[],[],1,[],,,,,[],
30713,,missionEvent2323_building_launcher02,,1,1,0,0,building,3,30519,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30714,2323pit,missionEvent2323_muti_pit2_3,,1,1,0,0,building,92,0,0,Eventmission33_007HouseDoor,1,"[2004,10]",0,[],[],[],[],[],[],1,"[30715,30716]",,,,,[],
30715,2323pit,missionEvent2323_muti_pit2_2,,1,1,0,0,building,92,0,0,Eventmission33_007HouseDoor,1,"[2003,10]",0,[],[],[],[],[],[],1,[30716],,,,,[],
30716,2323pit,missionEvent2323_muti_pit2_1,,1,1,0,0,building,92,0,0,Eventmission33_007HouseDoor,1,"[2001,10]",0,[],[],[],[],[],[],1,[],,,,,[],
30717,ladder,missionEvent2323_keypoint_ladder,,1,1,0,0,box,1,0,0,,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30718,,missionEvent2323_building_glassandmirror02,,1,1,0,0,building,3,30718,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30719,2323pit,missionEvent2323_muti_pit3_3,,1,1,0,0,building,92,0,0,Eventmission33_018Water,1,"[2000073,2]",0,[],[],[],[],[],[],1,"[30720,30721]",,,,,[],
30720,2323pit,missionEvent2323_muti_pit3_2,,1,1,0,0,building,92,0,0,Eventmission33_018Water,1,"[2000070,4]",0,[],[],[],[],[],[],1,[30721],,,,,[],
30721,2323pit,missionEvent2323_muti_pit3_1,,1,1,0,0,building,92,0,0,Eventmission33_018Water,1,"[2003,20]",0,[],[],[],[],[],[],1,[],,,,,[],
30722,2323pit,missionEvent2323_muti_pit4_3,,1,1,0,0,building,92,0,0,Eventmission33_023PaperFlowers,1,"[2001,10]",0,[],[],[],[],[],[],1,"[30723,30724]",,,,,[],
30723,2323pit,missionEvent2323_muti_pit4_2,,1,1,0,0,building,92,0,0,Eventmission33_023PaperFlowers,1,"[2003,10]",0,[],[],[],[],[],[],1,[30724],,,,,[],
30724,2323pit,missionEvent2323_muti_pit4_1,,1,1,0,0,building,92,0,0,Eventmission33_023PaperFlowers,1,"[2005,4]",0,[],[],[],[],[],[],1,[],,,,,[],
30725,2323pit,missionEvent2323_muti_pit5_3,,1,1,0,0,building,92,0,0,Eventmission33_026Stairs1,1,"[2001,10]",0,[],[],[],[],[],[],1,"[30726,30727]",,,,,[],
30726,2323pit,missionEvent2323_muti_pit5_2,,1,1,0,0,building,92,0,0,Eventmission33_026Stairs1,1,"[2005,8]",0,[],[],[],[],[],[],1,[30727],,,,,[],
30727,2323pit,missionEvent2323_muti_pit5_1,,1,1,0,0,building,92,0,0,Eventmission33_026Stairs1,1,"[2003,10]",0,[],[],[],[],[],[],1,[],,,,,[],
30728,2323pit,missionEvent2323_muti_pit6_3,,1,1,0,0,building,92,0,0,Eventmission33_030WineGlass,1,"[2004,10]",0,[],[],[],[],[],[],1,"[30729,30730]",,,,,[],
30729,2323pit,missionEvent2323_muti_pit6_2,,1,1,0,0,building,92,0,0,Eventmission33_030WineGlass,1,"[2000070,1]",0,[],[],[],[],[],[],1,[30730],,,,,[],
30730,2323pit,missionEvent2323_muti_pit6_1,,1,1,0,0,building,92,0,0,Eventmission33_030WineGlass,1,"[2000076,1]",0,[],[],[],[],[],[],1,[],,,,,[],
30731,2323pit,missionEvent2323_muti_pit7_3,,1,1,0,0,building,92,0,0,Eventmission33_034Cactus,1,"[2004,30]",0,[],[],[],[],[],[],1,"[30732,30733]",,,,,[],
30732,2323pit,missionEvent2323_muti_pit7_2,,1,1,0,0,building,92,0,0,Eventmission33_034Cactus,1,"[2000076,5]",0,[],[],[],[],[],[],1,[30733],,,,,[],
30733,2323pit,missionEvent2323_muti_pit7_1,,1,1,0,0,building,92,0,0,Eventmission33_034Cactus,1,"[2000077,1]",0,[],[],[],[],[],[],1,[],,,,,[],
30734,2323pit,missionEvent2323_muti_pit8_3,,1,1,0,0,building,92,0,0,Eventmission33_039Stairs2,1,"[2001,45]",0,[],[],[],[],[],[],1,"[30735,30736]",,,,,[],
30735,2323pit,missionEvent2323_muti_pit8_2,,1,1,0,0,building,92,0,0,Eventmission33_039Stairs2,1,"[2000076,12]",0,[],[],[],[],[],[],1,[30736],,,,,[],
30736,2323pit,missionEvent2323_muti_pit8_1,,1,1,0,0,building,92,0,0,Eventmission33_039Stairs2,1,"[2000077,12]",0,[],[],[],[],[],[],1,[],,,,,[],
30737,sign,missionEvent2323_keypoint_indicator06,,1,1,0,0,box,1,0,0,Eventmission33_034Cactus,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30738,sign,missionEvent2323_keypoint_indicator07,,1,1,0,0,box,1,0,0,Eventmission33_038Pond,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30739,sign,missionEvent2323_keypoint_indicator08,,1,1,0,0,box,1,0,0,Eventmission33_041Cage,1,"[1003,20]",0,"[[38033,20]]",[],[],[],[],[],1,,,,,,[],
30800,,missionEvent2321_building_clothes,,1,1,0,0,building,31,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30801,,missionEvent2321_building_component1,,1,1,0,0,building,31,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30802,,missionEvent2321_building_component2,,1,1,0,0,building,31,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30803,,missionEvent2321_building_component3,,1,1,0,0,building,31,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30804,,missionEvent2321_building_mucaijiagong1,,1,1,0,0,building,31,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30805,,missionEvent2321_building_mucaijiagong2,,1,1,0,0,building,31,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30806,,missionEvent2321_building_generator,,1,1,0,0,building,31,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30807,,missionEvent2321_building_gacha,,1,1,0,0,building,41,0,0,Eventmission31_005niudan,3,[],1,[],[],[],[],[],[],1,"[90933,1,3233,50,325001,5079,5080,5081]",,,,,[],
30808,,missionEvent2321_building_arm01,,1,1,0,0,building,3,30808,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30809,,missionEvent2321_building_arm02,,1,1,0,0,building,3,30809,0,Eventmission31_009xiyig,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30810,,missionEvent2321_building_leg,,1,1,0,0,building,3,0,0,Eventmission31_014jiqi02,3,[],0,[],[],[],[],[],[],1,,,,,,[],
30811,,missionEvent2321_building_brazier1,,1,1,0,0,building,3,30811,0,Eventmission31_015tuitui,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30812,,missionEvent2321_building_brazier2,,1,1,0,0,building,3,30811,0,Eventmission31_015tuitui,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30813,,missionEvent2321_building_laboratory,,1,1,0,0,building,3,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30814,,missionEvent2321_building_head,,1,1,0,0,building,3,0,0,Eventmission31_024shiyanshi,3,[],0,[],[],[],[],[],[],1,,,,,,[],
30815,,missionEvent2321_building_brazier3,,1,1,0,0,building,3,30815,0,Eventmission31_024shiyanshi,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30816,,missionEvent2321_building_brazier4,,1,1,0,0,building,3,30815,0,Eventmission31_024shiyanshi,3,[],1,[],[],[],[],[],[],1,,,,,,[],
30817,,missionEvent2321_building_kexueguairen,,1,1,0,0,building,3,30817,0,Eventmission31_029biji,3,[],0,[],[],[],[],[],[],1,,,,,,[],
30818,,missionEvent2321_building_pintushitou,,1,1,0,0,,39,0,0,Eventmission31_017pintuA,0,[],1,[],[],[],[],[],[],1,"[""Puzzle05"",""ui_puzzles_des"",""ui_puzzle_end""]",,,,,[],
30819,waterpipe,missionEvent2321_building_zhishuiguan,,1,1,0,0,,65,0,0,Eventmission31_021zuzhuang,1,"[1003,15]",1,[],[],[],[],[],[],1,[2],,,,,[],
30820,waterpipe,missionEvent2321_building_wanshuiguan,,1,1,0,0,,65,0,0,Eventmission31_021zuzhuang,1,"[1003,15]",1,[],[],[],[],[],[],1,[4],,,,,[],
30821,item_90933,missionEvent2321_building_machine01,,1,1,0,0,building,35,30821,0,Eventmission31_003jiqi01,3,[],1,[],[],[],[],[],[],1,"[90933,60,1,8]",,,,,[],
30822,item_90933,missionEvent2321_building_machine02,,1,1,0,0,building,35,30822,0,Eventmission31_011jiqi02,3,[],1,[],[],[],[],[],[],1,"[90933,60,1,8]",,,,,[],
30823,item_90933,missionEvent2321_building_machine03,,1,1,0,0,building,35,30823,0,Eventmission31_016tuitui,3,[],1,[],[],[],[],[],[],1,"[90933,60,1,8]",,,,,[],
30824,item_90933,missionEvent2321_building_machine04,,1,1,0,0,building,35,30824,0,Eventmission31_026jiqi04,3,[],1,[],[],[],[],[],[],1,"[90933,60,1,8]",,,,,[],
30825,item_90933,missionEvent2321_building_machine,,1,1,0,0,building,35,30825,0,Eventmission31_019boshi,3,[],1,[],[],[],[],[],[],1,"[90933,60,1,8]",,,,,[],
30826,item_90935,missionEvent2321_building_cabin,,1,1,0,0,building,35,30826,0,Eventmission31_021shuiguan,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,5]",,,,,[],
30827,item_90935,missionEvent2321_building_furnace1,,1,1,0,0,building,35,30827,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,5]",,,,,[],
30828,item_90935,missionEvent2321_building_furnace2,,1,1,0,0,building,35,30827,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,5]",,,,,[],
30829,item_90935,missionEvent2321_building_furnace3,,1,1,0,0,building,35,30827,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,5]",,,,,[],
30830,item_90935,missionEvent2321_building_furnace4,,1,1,0,0,building,35,30827,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,5]",,,,,[],
30831,item_90935,missionEvent2321_building_petridish1,,1,1,0,0,building,35,30831,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,5]",,,,,[],
30832,item_90935,missionEvent2321_building_petridish2,,1,1,0,0,building,35,30831,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,5]",,,,,[],
30833,energy,missionEvent2321_building_radar1,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30834,energy,missionEvent2321_building_radar2,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30835,energy,missionEvent2321_building_radar3,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30836,energy,missionEvent2321_building_radar4,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30837,energy,missionEvent2321_building_radar5,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30838,energy,missionEvent2321_building_radar6,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30839,energy,missionEvent2321_building_radar7,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30840,energy,missionEvent2321_building_radar8,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30841,energy,missionEvent2321_building_radar9,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30842,energy,missionEvent2321_building_radar10,,1,1,0,0,building,35,30833,0,Eventmission31_001duozug,3,[],1,[],[],[],[],[],[],1,"[90934,60,1,2]",,,,,[],
30843,hat_box,missionEvent2321_fuzhuanglihe1,,1,1,0,0,box,64,0,0,Eventmission31_006niudan,1,"[1003,40]",0,"[[90900,1],[38030,40]]",[],[],[],[],[],1,[90900],,,,,[],
30844,clothes_box,missionEvent2321_fuzhuanglihe2,,1,1,0,0,box,64,0,0,Eventmission31_006niudan,1,"[1003,60]",0,"[[90901,1],[38030,60]]",[],[],[],[],[],1,[90901],,,,,[],
30845,skirt_box,missionEvent2321_fuzhuanglihe3,,1,1,0,0,box,64,0,0,Eventmission31_006niudan,1,"[1003,70]",0,"[[90902,1],[38030,70]]",[],[],[],[],[],1,[90902],,,,,[],
30846,shoes_box,missionEvent2321_fuzhuanglihe4,,1,1,0,0,box,64,0,0,Eventmission31_006niudan,1,"[1003,80]",0,"[[90903,1],[38030,80]]",[],[],[],[],[],1,[90903],,,,,[],
30847,fabric,missionEvent2321_fuzhuangbuliao,,1,1,0,0,box,19,0,0,Eventmission31_006niudan,1,"[1003,30]",0,"[[90904,1],[38030,30]]",[],[],[],[],[],1,,,,,,[],
30848,2321mucai,missionEvent2321_wood,,1,1,0,0,box,1,0,0,,1,"[1003,20]",0,"[[90905,1],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30849,2321xiaodao,missionEvent2321_knife,,1,1,0,0,box,1,0,0,,1,"[1003,30]",0,"[[90906,1],[38030,30]]",[],[],[],[],[],1,,,,,,[],
30850,2321zrj,missionEvent2321_accelerator,,1,1,0,0,box,1,0,0,,1,"[1003,50]",0,"[[90907,1],[38030,50]]",[],[],[],[],[],1,,,,,,[],
30851,2321ptsz,missionEvent2321_rope,,1,1,0,0,box,1,0,0,,1,"[1003,5]",0,"[[90908,1],[38030,5]]",[],[],[],[],[],1,,,,,,[],
30852,2321ptgylj,missionEvent2321_component,,1,1,0,0,box,1,0,0,,1,"[1003,20]",0,"[[90909,1],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30853,2321csz,missionEvent2321_longrope,,1,1,0,0,box,1,0,0,,1,"[1003,25]",0,"[[90910,1],[38030,25]]",[],[],[],[],[],1,,,,,,[],
30854,2321swrz,missionEvent2321_meat,,1,1,0,0,box,1,0,0,,1,"[1003,25]",0,"[[90911,1],[38030,25]]",[],[],[],[],[],1,,,,,,[],
30855,2321redjs,missionEvent2321_spar,,1,1,0,0,box,1,0,0,,1,"[1003,11]",0,"[[90912,1],[38030,11]]",[],[],[],[],[],1,,,,,,[],
30856,2321jltk,missionEvent2321_ironblock,,1,1,0,0,box,1,0,0,,1,"[1003,10]",0,"[[90913,1],[38030,10]]",[],[],[],[],[],1,,,,,,[],
30857,2321hjs,missionEvent2321_huangspar,,1,1,0,0,box,1,0,0,,1,"[1003,30]",0,"[[90914,1],[38030,30]]",[],[],[],[],[],1,,,,,,[],
30858,2321yztd,missionEvent2321_youzhitieding,,1,1,0,0,box,1,0,0,,1,"[1003,30]",0,"[[90915,1],[38030,30]]",[],[],[],[],[],1,,,,,,[],
30859,2321cuihj,missionEvent2321_catalyst,,1,1,0,0,box,1,0,0,,1,"[1003,58]",0,"[[90916,1],[38030,58]]",[],[],[],[],[],1,,,,,,[],
30860,2321tieban,missionEvent2321_ironplate,,1,1,0,0,box,1,0,0,,1,"[1003,51]",0,"[[90917,1],[38030,51]]",[],[],[],[],[],1,,,,,,[],
30861,2321nlks,missionEvent2321_ore,,1,1,0,0,box,1,0,0,,1,"[1003,60]",0,"[[90918,1],[38030,60]]",[],[],[],[],[],1,,,,,,[],
30862,2321nlyj,missionEvent2321_potion,,1,1,0,0,box,1,0,0,,1,"[1003,58]",0,"[[90919,1],[38030,58]]",[],[],[],[],[],1,,,,,,[],
30863,2321zzcl,missionEvent2321_material,,1,1,0,0,box,1,0,0,,1,"[1003,52]",0,"[[90920,1],[38030,52]]",[],[],[],[],[],1,,,,,,[],
30864,2321nllj,missionEvent2321_energy,,1,1,0,0,box,1,0,0,,1,"[1003,25]",0,"[[90921,1],[38030,15]]",[],[],[],[],[],1,,,,,,[],
30865,2321dzyj,missionEvent2321_original,,1,1,0,0,box,1,0,0,,1,"[1003,50]",0,"[[90922,1],[38030,50]]",[],[],[],[],[],1,,,,,,[],
30866,2321ldhxdy,missionEvent2321_coreunit,,1,1,0,0,box,1,0,0,,1,"[1003,66]",0,"[[90923,1],[38030,66]]",[],[],[],[],[],1,,,,,,[],
30867,2321hlfyzz,missionEvent2321_reactor,,1,1,0,0,box,1,0,0,,1,"[1003,60]",0,"[[90924,1],[38030,60]]",[],[],[],[],[],1,,,,,,[],
30868,2321pywkzz,missionEvent2321_control,,1,1,0,0,box,1,0,0,,1,"[1003,40]",0,"[[90925,1],[38030,40]]",[],[],[],[],[],1,,,,,,[],
30869,2321tzzl,missionEvent2321_guairentuzhiziliao,,1,1,0,0,box,1,0,0,Eventmission31_017jiqi03A,1,"[1003,32]",0,"[[90926,1],[38030,32]]",[],[],[],[],[],1,,,,,,[],
30870,spar,missionEvent2321_point_1,,1,1,0,0,Shovel,19,0,0,Eventmission31_000Weirdonight,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30871,spar,missionEvent2321_point_2,,1,1,0,0,Shovel,19,0,0,Eventmission31_004jiqi01,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30872,spar,missionEvent2321_point_3,,1,1,0,0,Shovel,19,0,0,Eventmission31_004jiqi01,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30873,spar,missionEvent2321_point_4,,1,1,0,0,Shovel,19,0,0,Eventmission31_006niudan,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30874,spar,missionEvent2321_point_5,,1,1,0,0,Shovel,19,0,0,Eventmission31_010xiyig,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30875,spar,missionEvent2321_point_6,,1,1,0,0,Shovel,19,0,0,Eventmission31_013jiqi02,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30876,spar,missionEvent2321_point_7,,1,1,0,0,Shovel,19,0,0,Eventmission31_015tuituiA,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30877,spar,missionEvent2321_point_8,,1,1,0,0,Shovel,19,0,0,Eventmission31_017jiqi03A,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30878,spar,missionEvent2321_point_9,,1,1,0,0,Shovel,19,0,0,Eventmission31_017jiqi03A,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30879,spar,missionEvent2321_point_10,,1,1,0,0,Shovel,19,0,0,Eventmission31_018jiqi03,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30880,spar,missionEvent2321_point_11,,1,1,0,0,Shovel,19,0,0,Eventmission31_020zuzhuang,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30881,spar,missionEvent2321_point_12,,1,1,0,0,Shovel,19,0,0,Eventmission31_022shuimian,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30882,spar,missionEvent2321_point_13,,1,1,0,0,Shovel,19,0,0,Eventmission31_023shuimian,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30883,spar,missionEvent2321_point_14,,1,1,0,0,Shovel,19,0,0,Eventmission31_026jiqi04A,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30884,spar,missionEvent2321_point_15,,1,1,0,0,Shovel,19,0,0,Eventmission31_027jiqi04,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30885,spar,missionEvent2321_point_16,,1,1,0,0,Shovel,19,0,0,Eventmission31_002duozug,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30886,spar,missionEvent2321_point_17,,1,1,0,0,Shovel,19,0,0,Eventmission31_008maoziA,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30887,spar,missionEvent2321_point_18,,1,1,0,0,Shovel,19,0,0,Eventmission31_017pintuB,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30888,spar,missionEvent2321_point_19,,1,1,0,0,Shovel,19,0,0,Eventmission31_023shuimian,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30889,spar,missionEvent2321_point_20,,1,1,0,0,Shovel,19,0,0,Eventmission31_020zuzhuang,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
30890,spar,missionEvent2321_point_21,,1,1,0,0,Shovel,19,0,0,Eventmission31_020zuzhuang,1,"[1003,20]",0,"[[2001,10],[38030,20]]",[],[],[],[],[],1,,,,,,[],
