id,sceneID,icon_way,icon,missionType,taskParam,taskDesc,name,reward,lookupWay,nextID,
2300,2405SurvivalPioneers,,Event2328_052SkatingRink,31,"[32663,1]",UI_common_scene_task_building,ui_event2405_beijixiong,80,0,,
2301,2405SurvivalPioneers,,Description6_013Dungeon_sub2,31,"[32662,1]",UI_common_scene_task_building,ui_event2405_chuanyuemen,100,0,,
2302,2405SurvivalPioneers,,building_story9_moonlighthouse,31,"[32664,1]",UI_common_scene_task_building,ui_event2405_youyita,100,0,,
2303,2405SurvivalPioneers,,Event2405_084FriendshipStatue,31,"[32666,1]",UI_common_scene_task_building,ui_event2405_diaoxiang,100,0,,
2304,2405SurvivalPioneers,,Guide_level8_treeofeternity_icon0,31,"[32665,1]",UI_common_scene_task_building,ui_event2405_xiwangshu,300,0,,
2305,Guide4NoBeardPirates,,Event36_000NoBeardPirates,28,"[""Guide4NoBeardPirates""]",UI_common_scene_task_go,UI_2326NoBeardPirates_title,50,0,,
2306,Guide4NoBeardPirates,,Event36_008Makeover,31,"[33203,1]",UI_common_scene_task_building,ui_event2326_tailorshop,100,0,,
2307,Guide4NoBeardPirates,,Event36_015PirateWay2,31,"[33204,1]",UI_common_scene_task_building,ui_event2326_Tavern,150,0,,
2308,Guide4NoBeardPirates,,Event36_019DoorLockedB,31,"[33208,1]",UI_common_scene_task_building,ui_event2326_gate1,150,0,,
2309,Guide4NoBeardPirates,,Event36_021FirstDigitPassword_icon1,31,"[33209,2]",UI_common_scene_task_open,ui_event2326_door3,150,0,,
2310,Guide4NoBeardPirates,,Event36_025EnterPassword,31,"[33212,1]",UI_common_scene_task_open,ui_event2326_treasury,200,0,,
2311,Guide4NoBeardPirates,,Event36_029BreakIn,31,"[33219,1]",UI_common_scene_task_open,ui_event2326_gate3,150,0,,
2312,Guide4NoBeardPirates,,Event36_030ThePilot_icon3,31,"[33220,1]",UI_common_scene_task_open,ui_event2326_ironcage,250,0,,
2313,Guide4NoBeardPirates,,Event36_050StrangeRival1,31,"[33232,2]",UI_common_scene_task_building,ui_event2326_Grocerystore3,300,0,,
2314,Guide4NoBeardPirates,,Event36_056SetSail,31,"[33235,1]",UI_common_scene_task_building,ui_event2326_pier,300,0,,
2315,Guide4NoBeardPirates,,building_event2326_PirateKingStatue,31,"[33282,1]",UI_common_scene_task_building,ui_event2326_PirateKingStatue,400,0,,
2316,Guide4NoBeardPirates,,Event36_007PointerDirection,31,"[33202,1]",UI_common_scene_task_building,ui_event2326_bigcompass,500,0,,
2317,Guide4NoBeardPirates,,Event36_060WeighAnchor,31,"[33201,1]",UI_common_scene_task_building,ui_event2326_cruiseship,600,0,,
2318,Guide4NoBeardPirates,,Event36_010PirateTraces1B,31,"[33225,1]",UI_common_scene_task_clear,ui_event2326_trap1,200,0,,
2319,Guide4NoBeardPirates,,Event36_010PirateTraces1B,31,"[33225,2]",UI_common_scene_task_clear,ui_event2326_trap3,200,0,,
2320,Guide4NoBeardPirates,,Event36_010PirateTraces1B,31,"[33225,4]",UI_common_scene_task_clear,ui_event2326_trap3,300,0,,
2321,Guide3StarPark,,Event30_002StartPark,28,"[""Guide3StarPark""]",UI_common_scene_task_go,UI_2320StarPark_title,10,0,,
2322,Guide3StarPark,,Event30_005Crystalline,31,"[33311,2]",UI_common_scene_task_building,ui_event2320_hugestar,20,0,,
2323,Guide3StarPark,,Event30_005Crystalline,31,"[33311,5]",UI_common_scene_task_building,ui_event2320_hugestar,30,0,,
2324,Guide3StarPark,,Event30_020StarlightLake,31,"[33329,1]",UI_common_scene_task_building,ui_event2320_starlightlake,30,0,,
2325,Guide3StarPark,,Event30_018blackcloud,31,"[33330,1]",UI_common_scene_task_building,ui_event2320_starflower,20,0,,
2326,Guide3StarPark,,Event30_018blackcloud,31,"[33330,3]",UI_common_scene_task_building,ui_event2320_starflower,30,0,,
2327,Guide3StarPark,,Event30_017Gachamachine,37,"[1,""Guide3StarPark"",41]",UI_2205DragonMuseum_task10,,10,0,,
2328,Guide3StarPark,,Event30_017Gachamachine,37,"[12,""Guide3StarPark"",41]",UI_2205DragonMuseum_task10,,50,0,,
2329,Guide3StarPark,,building_event2320_moontree,31,"[33322,1]",UI_common_scene_task_building,ui_event2320_moontree,10,0,,
2330,Guide3StarPark,,building_event2320_moontree,31,"[33322,3]",UI_common_scene_task_building,ui_event2320_moontree,20,0,,
2331,Guide3StarPark,,building_event2320_moontree,31,"[33322,5]",UI_common_scene_task_building,ui_event2320_moontree,30,0,,
2332,Guide3StarPark,,building_event2320_vending,31,"[33349,2]",UI_common_scene_task_building,ui_event2320_vending,20,0,,
2333,Guide3StarPark,,building_event2320_vending,31,"[33349,4]",UI_common_scene_task_building,ui_event2320_vending,30,0,,
2334,Guide3StarPark,,building_event2320_vending,31,"[33349,7]",UI_common_scene_task_building,ui_event2320_vending,50,0,,
2335,Guide3StarPark,,Event30_012MagicRope,2,"[2000544,5]",UI_common_scene_task_product,item_90974,10,0,,
2336,Guide3StarPark,,Event30_012MagicRope,2,"[2000544,30]",UI_common_scene_task_product,item_90974,50,0,,
2337,Guide3StarPark,,cynthiahat_27420,2,"[27420,1]",UI_common_scene_task_cooking,cynthiahat_27420,10,0,,
2338,Guide3StarPark,,cynthiadress_27421,2,"[27421,1]",UI_common_scene_task_cooking,cynthiadress_27421,50,0,,
2339,Guide3StarPark,,cynthiaskirt_27422,2,"[27422,1]",UI_common_scene_task_cooking,cynthiaskirt_27422,30,0,,
2340,Guide3StarPark,,cynthiashoes_27423,2,"[27423,1]",UI_common_scene_task_cooking,cynthiashoes_27423,20,0,,
2341,Guide3StarPark,,Event30_049newborn,90,"[""Guide3StarPark"",114915,33302]",UI_common_scene_task_task,Event30_049newborn,20,0,,
2342,2407PiscesCity,,Event2407_000PiscesCity,28,"[""2407PiscesCity""]",UI_common_scene_task_go,UI_2407PiscesCity_title,15,0,,
2343,2407PiscesCity,,Event2407_002clouds,31,"[33537,1]",UI_common_scene_task_building,ui_event2407_cloudlayer,15,0,,
2344,2407PiscesCity,,Event2407_005direction_icon1,31,"[33511,1]",UI_common_scene_task_building,ui_event2407_piscesbridge,15,0,,
2345,2407PiscesCity,,Event2407_006luminousobject_icon1,31,"[33506,1]",UI_common_scene_task_building,ui_event2407_stellarbottle,25,0,,
2346,2407PiscesCity,,Event2407_010salvagestars,0,"[""2407PiscesCity"",131308,3,33508]",UI_common_scene_task_task,Event2407_010salvagestars,25,0,,
2347,2407PiscesCity,,Event2407_011starcatchernet,0,"[""2407PiscesCity"",131308,4,33508]",UI_common_scene_task_task,Event2407_012starcatcher,25,0,,
2348,2407PiscesCity,,Event2407_010salvagestars,0,"[""2407PiscesCity"",131308,5,33508]",UI_common_scene_task_task,Event2407_013starcatcher2,25,0,,
2349,2407PiscesCity,,Description4richman_009journeyend_icon,31,"[33539,1]",UI_common_scene_task_building,ui_event2407_illusionmirror,55,0,,
2350,2407PiscesCity,,Event2407_005direction_icon1,31,"[33511,2]",UI_common_scene_task_building,ui_event2407_piscesbridge,20,0,,
2351,2407PiscesCity,,Description7_012FindMirror,31,"[33546,1]",UI_common_scene_task_task,Event2407_017altarlaw2,40,0,,
2352,2407PiscesCity,,Event6_000SeaCarnival_icon1,0,"[""2407PiscesCity"",131315,2,33521]",UI_common_scene_task_building,ui_event2407_harp,20,0,,
2353,2407PiscesCity,,building_event21_table,31,"[33520,1]",UI_common_scene_task_task,Event2407_020feast3,20,0,,
2354,2407PiscesCity,,Event2407_002clouds,31,"[33537,2]",UI_common_scene_task_building,ui_event2407_cloudlayer,45,0,,
2355,2407PiscesCity,,Description15_010MermaidPotion2_sub1,8,"[""2407PiscesCity"",""131334""]",UI_common_scene_task_task,Event2407_023pool,45,0,,
2356,2407PiscesCity,,Description15_010MermaidPotion2_sub1,0,"[""2407PiscesCity"",131334,2,33540]",UI_common_scene_task_task,Event2407_024openpool,45,0,,
2357,2407PiscesCity,,Description15_010MermaidPotion2_sub1,0,"[""2407PiscesCity"",131334,3,33540]",UI_common_scene_task_task,Event2407_025washing,65,0,,
2358,2407PiscesCity,,Event2407_005direction_icon1,31,"[33511,3]",UI_common_scene_task_building,ui_event2407_piscesbridge,50,0,,
2359,2407PiscesCity,,Event2407_029slide_icon1,0,"[""2407PiscesCity"",131311,2,33517]",UI_common_scene_task_task,Event2407_029slide,50,0,,
2360,2407PiscesCity,,Event2407_030slide2_icon1,0,"[""2407PiscesCity"",131311,3,33517]",UI_common_scene_task_task,Event2407_030slide2,50,0,,
2361,2407PiscesCity,,Event18_015TheSlide2_icon2,0,"[""2407PiscesCity"",131311,4,33517]",UI_common_scene_task_task,Event2407_031slide3,100,0,,
2362,2407PiscesCity,,Event2407_033clearobstacles,31,"[33528,2]",UI_common_scene_task_building,ui_event2407_carousel,50,0,,
2363,2407PiscesCity,,Event13_018Concentriclockgates,31,"[33542,2]",UI_common_scene_task_building,ui_event2407_zonegate,50,0,,
2364,2407PiscesCity,,event2407_blockcastle,0,"[""2407PiscesCity"",131311,2,33517]",UI_common_scene_task_task,Event2407_036directive,100,0,,
2365,2407PiscesCity,building,building_event10_swingchair01,31,"[33541,1]",UI_common_scene_task_task,Event2407_038findbricks2,50,0,,
2366,2407PiscesCity,,event2407_blockcastle,0,"[""2407PiscesCity"",131311,3,33517]",UI_common_scene_task_task,Event2407_039directive2,100,0,,
2367,2407PiscesCity,,Event2407_005direction_icon1,31,"[33511,4]",UI_common_scene_task_building,ui_event2407_piscesbridge,20,0,,
2368,2407PiscesCity,building,building_event2407_bird,31,"[33518,1]",UI_common_scene_task_task,Event2407_042birdsandmural,60,0,,
2369,2407PiscesCity,building,building_event25_dragon_dragonportrail,0,"[""2407PiscesCity"",131313,2,33519]",UI_common_scene_task_task,Event2407_043damagedmural,120,0,,
2370,2407PiscesCity,building,building_event25_dragon_dragonportrail,0,"[""2407PiscesCity"",131313,3,33519]",UI_common_scene_task_task,Event2407_045redraw,40,0,,
2371,2407PiscesCity,building,building_event2407_watercolorshop,8,"[""2407PiscesCity"",""131318""]",UI_common_scene_task_task,Event2407_046colorprepare,40,0,,
2372,2407PiscesCity,building,building_event2407_paletteworkshop,31,"[33544,1]",UI_common_scene_task_task,Event2407_048colorprepare3,40,0,,
2373,2407PiscesCity,building,building_event25_dragon_dragonportrail,0,"[""2407PiscesCity"",131313,5,33519]",UI_common_scene_task_task,Event2407_049complementarycolor,80,0,,
2374,2407PiscesCity,,Event30_002StartPark,31,"[33532,1]",UI_common_scene_task_decorate,ui_event2407_starrytree,60,0,,
2375,2407PiscesCity,,Event30_002StartPark,31,"[33532,2]",UI_common_scene_task_decorate,ui_event2407_starrytree,60,0,,
2376,2407PiscesCity,,Event2407_005direction_icon1,31,"[33511,5]",UI_common_scene_task_building,ui_event2407_piscesbridge,60,0,,
2377,2407PiscesCity,,Event2407_053wandlocation,8,"[""2407PiscesCity"",""131304""]",UI_common_scene_task_task,Event2407_053wandlocation,120,0,,
2378,2407PiscesCity,,Event2407_054wandpower,0,"[""2407PiscesCity"",131304,3,33504]",UI_common_scene_task_task,Event2407_055wandpower2,120,0,,
2379,2407PiscesCity,,Event2407_056directionoftheball_icon1,8,"[""2407PiscesCity"",""131309""]",UI_common_scene_task_task,Event2407_056directionoftheball,60,0,,
2380,2407PiscesCity,,Event2407_058floweringleaves,8,"[""2407PiscesCity"",""131322""]",UI_common_scene_task_task,Event2407_058floweringleaves,60,0,,
2381,2407PiscesCity,,Event2407_058floweringleaves,2,"[2000596,1]",UI_common_scene_task_getitem,item_2000596,60,0,,
2382,2407PiscesCity,,Event2407_056directionoftheball_icon1,2,"[2000594,1]",UI_common_scene_task_getitem,item_2000594,80,0,,
2383,2407PiscesCity,,Event2407_056directionoftheball_icon1,0,"[""2407PiscesCity"",131310,2,33510]",UI_common_scene_task_task,Event2407_061secondball,80,0,,
2384,2407PiscesCity,,Event2407_058floweringleaves,31,"[33531,1]",UI_common_scene_task_task,Event2407_062floweringleavesagain,80,0,,
2385,2407PiscesCity,,Event2407_056directionoftheball_icon1,2,"[2000594,2]",UI_common_scene_task_getitem,item_2000594,160,0,,
2386,2407PiscesCity,,Event2407_065potion,8,"[""2407PiscesCity"",""131329""]",UI_common_scene_task_task,Event2407_065potion,60,0,,
2387,2407PiscesCity,,Event2407_067unlockmagicegg_icon1,0,"[""2407PiscesCity"",131304,7,33504]",UI_common_scene_task_task,Event2407_067unlockmagicegg,60,0,,
2388,2407PiscesCity,,Event2407_068energycore_icon1,31,"[33522,1]",UI_common_scene_task_task,Event2407_068energycore,60,0,,
2389,2407PiscesCity,,Event2407_000PiscesCity_icon1,8,"[""2407PiscesCity"",""131303""]",UI_common_scene_task_task,Event2407_069energycore2,120,0,,
2390,2407PiscesCity,,Event30_018blackcloud,8,"[""2407PiscesCity"",""131363""]",UI_common_scene_task_task,Event2407_071blessedobject,80,0,,
2391,2407PiscesCity,,Event2407_072blessedobject2_icon1,31,"[33545,1]",UI_common_scene_task_task,Event2407_072blessedobject2,80,0,,
2392,2407PiscesCity,,Event2407_000PiscesCity_icon1,0,"[""2407PiscesCity"",131303,3,33503]",UI_common_scene_task_task,Event2407_073pisceslantern2,160,0,,
2393,2407PiscesCity,,Event30_005Crystalline,8,"[""2407PiscesCity"",""131320""]",UI_common_scene_task_task,Event2407_074firstneptunelantern,80,0,,
2394,2407PiscesCity,,Event30_005Crystalline,0,"[""2407PiscesCity"",131320,2,33526]",UI_common_scene_task_task,Event2407_075firstneptunelantern2,40,0,,
2395,2407PiscesCity,,Event30_005Crystalline,0,"[""2407PiscesCity"",131320,3,33526]",UI_common_scene_task_task,Event2407_076firstneptunelantern3,80,0,,
2396,2407PiscesCity,,Event30_005Crystalline,8,"[""2407PiscesCity"",""131321""]",UI_common_scene_task_task,Event2407_077secondneptunelantern,40,0,,
2397,2407PiscesCity,,Event30_005Crystalline,0,"[""2407PiscesCity"",131321,2,33527]",UI_common_scene_task_task,Event2407_078secondneptunelantern2,40,0,,
2398,2407PiscesCity,,Event30_005Crystalline,0,"[""2407PiscesCity"",131321,3,33527]",UI_common_scene_task_task,Event2407_079secondneptunelantern3,100,0,,
2399,2407PiscesCity,,Event2407_000PiscesCity_icon1,0,"[""2407PiscesCity"",131303,5,33503]",UI_common_scene_task_task,Event2407_080pisceslantern3,100,0,,
2400,2407PiscesCity,,Event2407_068energycore_icon1,0,"[""2407PiscesCity"",132754,2,33587]",UI_common_scene_task_task,Event2407_081preparecastspell,100,0,,
2401,2407PiscesCity,,Event2407_068energycore_icon1,0,"[""2407PiscesCity"",132754,3,33587]",UI_common_scene_task_task,Event2407_082catalyzemagic,300,0,,
2402,Drawing1FortuneIsland,,EventDrawing1_000FortuneIsland_icon0,28,"[""Drawing1FortuneIsland""]",UI_common_scene_task_go,UI_Drawing1FortuneIsland_title,30,0,,
2403,Drawing1FortuneIsland,,Event2402_004BrokenBridge_icon1,0,"[""Drawing1FortuneIsland"",123551,2,33659]",UI_common_scene_task_buildone,EventDrawing1_taskname1,50,0,,
2404,Drawing1FortuneIsland,,Event2402_004BrokenBridge_icon1,0,"[""Drawing1FortuneIsland"",123555,2,33660]",UI_common_scene_task_buildone,EventDrawing1_taskname2,100,0,,
2405,Drawing1FortuneIsland,,Event2402_004BrokenBridge_icon1,4,"[""Drawing1FortuneIsland"",[""123556""]]",UI_common_scene_task_buildone,EventDrawing1_taskname3,100,0,,
2406,Drawing1FortuneIsland,,Event2402_004BrokenBridge_icon1,4,"[""Drawing1FortuneIsland"",[""123557""]]",UI_common_scene_task_buildone,EventDrawing1_taskname4,100,0,,
2407,Drawing1FortuneIsland,item,item_2402SkyCity_cloudsugar,2,"[2000612,500]",UI_2310CubeWaterWorld_collect,item_2000612,100,0,,
2408,Drawing1FortuneIsland,item,item_2402SkyCity_cloudsugar,2,"[2000612,1500]",UI_2310CubeWaterWorld_collect,item_2000612,250,0,,
2409,Drawing1FortuneIsland,item,item_2402SkyCity_cloudsugar,2,"[2000612,3000]",UI_2310CubeWaterWorld_collect,item_2000612,500,0,,
2410,Drawing1FortuneIsland,item,item_drawing1_coppertoken,2,"[2000613,1]",UI_2310CubeWaterWorld_collect,item_2000613,50,0,,
2411,Drawing1FortuneIsland,item,item_drawing1_coppertoken,2,"[2000613,50]",UI_2310CubeWaterWorld_collect,item_2000613,100,0,,
2412,Drawing1FortuneIsland,item,item_drawing1_coppertoken,2,"[2000613,100]",UI_2310CubeWaterWorld_collect,item_2000613,200,0,,
2413,Drawing1FortuneIsland,item,item_drawing1_silvertoken,2,"[2000614,3]",UI_2310CubeWaterWorld_collect,item_2000614,50,0,,
2414,Drawing1FortuneIsland,item,item_drawing1_silvertoken,2,"[2000614,20]",UI_2310CubeWaterWorld_collect,item_2000614,100,0,,
2415,Drawing1FortuneIsland,item,item_drawing1_silvertoken,2,"[2000614,60]",UI_2310CubeWaterWorld_collect,item_2000614,200,0,,
2416,Drawing1FortuneIsland,item,item_drawing1_silvertoken,2,"[2000614,120]",UI_2310CubeWaterWorld_collect,item_2000614,350,0,,
2417,Drawing1FortuneIsland,item,item_drawing1_goldtoken,2,"[2000615,1]",UI_2310CubeWaterWorld_collect,item_2000615,50,0,,
2418,Drawing1FortuneIsland,item,item_drawing1_goldtoken,2,"[2000615,10]",UI_2310CubeWaterWorld_collect,item_2000615,100,0,,
2419,Drawing1FortuneIsland,item,item_drawing1_goldtoken,2,"[2000615,30]",UI_2310CubeWaterWorld_collect,item_2000615,200,0,,
2420,Drawing1FortuneIsland,item,item_drawing1_goldtoken,2,"[2000615,80]",UI_2310CubeWaterWorld_collect,item_2000615,300,0,,
2421,Drawing1FortuneIsland,item,item_drawing1_goldtoken,2,"[2000615,120]",UI_2310CubeWaterWorld_collect,item_2000615,500,0,,
2422,Drawing1FortuneIsland,building,building_event2320_cloudbridge1,4,"[""Drawing1FortuneIsland"",[""130001""]]",UI_common_scene_task_buildone,EventDrawing1_taskname2_1,40,0,,
2423,Drawing1FortuneIsland,building,building_event2320_cloudbridge1,4,"[""Drawing1FortuneIsland"",[""130002""]]",UI_common_scene_task_buildone,EventDrawing1_taskname2_2,50,0,,
2424,Drawing1FortuneIsland,building,building_event2320_cloudbridge1,4,"[""Drawing1FortuneIsland"",[""130004""]]",UI_common_scene_task_buildone,EventDrawing1_taskname2_3,60,0,,
2425,Drawing1FortuneIsland,building,building_event2320_cloudbridge1,4,"[""Drawing1FortuneIsland"",[""130006""]]",UI_common_scene_task_buildone,EventDrawing1_taskname2_4,120,0,,
2426,Drawing1FortuneIsland,building,building_event2326_TreasureGate1,4,"[""Drawing1FortuneIsland"",[""130003""]]",UI_common_scene_task_openone,EventDrawing1_taskname2_5,80,0,,
2427,Drawing1FortuneIsland,building,building_event2326_TreasureGate1,4,"[""Drawing1FortuneIsland"",[""130005""]]",UI_common_scene_task_openone,EventDrawing1_taskname2_6,100,0,,
2428,Drawing1FortuneIsland,building,building_event2326_TreasureGate1,4,"[""Drawing1FortuneIsland"",[""130007""]]",UI_common_scene_task_openone,EventDrawing1_taskname2_7,120,0,,
2429,2408StarPrince,,Event2408_000fatefulencounter,28,"[""2408StarPrince""]",UI_common_scene_task_go,UI_2408StarPrince_title,15,0,,
2430,2408StarPrince,,Event2408_002Essentialforflying,31,"[33710,1]",UI_common_scene_task_task,Event2408_002Essentialforflying,15,0,,
2431,2408StarPrince,,Event2408_005DesertOasis,31,"[33709,1]",UI_common_scene_task_task,Event2408_006springfromheaven,15,0,,
2432,2408StarPrince,,Event2408_001Survivalinhotsoil,31,"[33700,1]",UI_common_scene_task_task,Event2408_008enginestart,25,0,,
2433,2408StarPrince,,Event2408_009MysteriousTreeValley,31,"[33781,1]",UI_common_scene_task_task,Event2408_010Strangetree,25,0,,
2434,2408StarPrince,,Event2408_011secretinTreeValley,31,"[33724,1]",UI_common_scene_task_task,Event2408_012woodlandelf,25,0,,
2435,2408StarPrince,,Event2408_011baobabtree,31,"[33703,1]",UI_common_scene_task_task,Event2408_013Strangeforest,25,0,,
2436,2408StarPrince,,Event2408_014deepvalleycabin,31,"[33711,1]",UI_common_scene_task_task,Event2408_014deepvalleycabin,55,0,,
2437,2408StarPrince,,Event2408_016researchcamp,31,"[33712,1]",UI_common_scene_task_task,Event2408_016researchcamp,20,0,,
2438,2408StarPrince,,Event2408_012woodlandelf,31,"[33725,1]",UI_common_scene_task_task,Event2408_017woodlandelf2,40,0,,
2439,2408StarPrince,,Event2408_018talkingtree,31,"[33731,1]",UI_common_scene_task_task,Event2408_018talkingtree,20,0,,
2440,2408StarPrince,,Event2408_020gianttreemother,31,"[33706,1]",UI_common_scene_task_task,Event2408_020gianttreemother,20,0,,
2441,2408StarPrince,,Event2408_022brewpotion,31,"[33713,1]",UI_common_scene_task_task,Event2408_022brewpotion,45,0,,
2442,2408StarPrince,,Event2408_023powerofknowledge,31,"[33783,1]",UI_common_scene_task_task,Event2408_023powerofknowledge,45,0,,
2443,2408StarPrince,,Event2408_024Onroadagain,31,"[33729,1]",UI_common_scene_task_task,Event2408_025magiccarriage,110,0,,
2444,2408StarPrince,,Event2408_028recoverypath1,31,"[33721,1]",UI_common_scene_task_building,ui_missionEvent2408_building_rhombusStele,50,0,,
2445,2408StarPrince,,Event2408_029recoverypath2,31,"[33720,1]",UI_common_scene_task_building,ui_missionEvent2408_building_flowerStele,50,0,,
2446,2408StarPrince,,Event2408_030recoverypath3,31,"[33719,1]",UI_common_scene_task_building,ui_missionEvent2408_building_HeartStele,50,0,,
2447,2408StarPrince,,Event2408_031recoverypath4,31,"[33718,1]",UI_common_scene_task_building,ui_missionEvent2408_building_SpadeStele,100,0,,
2448,2408StarPrince,,Event2408_033alittleluck,0,"[""2408StarPrince"",120600,3,33708]",UI_common_scene_task_task,Event2408_034tryagain,50,0,,
2449,2408StarPrince,,Event2408_035abitweird,31,"[33723,1]",UI_common_scene_task_task,Event2408_036Theinstigator,50,0,,
2450,2408StarPrince,,Event2408_037threechances,31,"[33708,1]",UI_common_scene_task_task,Event2408_037threechances,100,0,,
2451,2408StarPrince,,Event2408_037threechances1,31,"[33726,1]",UI_common_scene_task_building,ui_missionEvent2408_building_cardcastle,50,0,,
2452,2408StarPrince,,Event2408_039continuethejourney,31,"[33740,1]",UI_common_scene_task_task,Event2408_040Farewell,100,0,,
2453,2408StarPrince,,Event2408_041roseGarden,31,"[33741,1]",UI_common_scene_task_task,Event2408_042lockeddoor,60,0,,
2454,2408StarPrince,,Event2408_043gardenowner,31,"[33733,1]",UI_common_scene_task_task,Event2408_043gardenowner,140,0,,
2455,2408StarPrince,,Event2408_044Troublemakermonkey,31,"[33731,1]",UI_common_scene_task_task,Event2408_045amess,40,0,,
2456,2408StarPrince,,Event2408_046Unluckyorderboard,31,"[33743,1]",UI_common_scene_task_task,Event2408_046Unluckyorderboard,40,0,,
2457,2408StarPrince,,Event2408_048culprit,0,"[""2408StarPrince"",120598,2,33702]",UI_common_scene_task_task,Event2408_048culprit,40,0,,
2458,2408StarPrince,,Event2408_049Prisonerarrested,0,"[""2408StarPrince"",120598,3,33702]",UI_common_scene_task_task,Event2408_049Prisonerarrested,80,0,,
2459,2408StarPrince,,Event2408_051prisonBreak,31,"[33742,1]",UI_common_scene_task_task,Event2408_051prisonBreak,60,0,,
2460,2408StarPrince,,Event2408_052truthcomesout,31,"[33716,1]",UI_common_scene_task_task,Event2408_052truthcomesout,60,0,,
2461,2408StarPrince,,Event2408_053cannonballsofjustice,31,"[33702,1]",UI_common_scene_task_task,Event2408_053cannonballsofjustice,180,0,,
2462,2408StarPrince,,Event2408_054monkeybrother,31,"[33727,1]",UI_common_scene_task_task,Event2408_055animalfriends,120,0,,
2463,2408StarPrince,,Event2408_056Crisislurks,31,"[33739,1]",UI_common_scene_task_task,Event2408_056Crisislurks,60,0,,
2464,2408StarPrince,,Event2408_058unknownagency,31,"[33751,1]",UI_common_scene_task_task,Event2408_058unknownagency,60,0,,
2465,2408StarPrince,,Event2408_058unknownagency1,31,"[33750,1]",UI_common_scene_task_task,Event2408_059legendaryguidance,60,0,,
2466,2408StarPrince,,Event2408_061otherhalf,31,"[33752,1]",UI_common_scene_task_task,Event2408_061otherhalf,80,0,,
2467,2408StarPrince,,Event2408_062sandchamber,31,"[33728,1]",UI_common_scene_task_task,Event2408_062sandchamber,80,0,,
2468,2408StarPrince,,Event2408_063shapeofwind,31,"[33744,1]",UI_common_scene_task_building,ui_missionEvent2408_building_QuicksandCastle,240,0,,
2469,2408StarPrince,,Event2408_064TreasureSecretRealm,0,"[""2408StarPrince"",120619,2,33730]",UI_common_scene_task_task,Event2408_065treasurebox,60,0,,
2470,2408StarPrince,,Event2408_067WindRitual,31,"[33746,1]",UI_common_scene_task_task,Event2408_067WindRitual,60,0,,
2471,2408StarPrince,,Event2408_068fireritual,31,"[33747,1]",UI_common_scene_task_task,Event2408_068fireritual,60,0,,
2472,2408StarPrince,,Event2408_069StoneRitual,31,"[33748,1]",UI_common_scene_task_task,Event2408_069StoneRitual,120,0,,
2473,2408StarPrince,,Event2408_071WaterRitual,31,"[33749,1]",UI_common_scene_task_task,Event2408_071WaterRitual,80,0,,
2474,2408StarPrince,,Event2408_073witchsadvice,31,"[33730,1]",UI_common_scene_task_task,Event2408_072importantchoice,80,0,,
2475,2408StarPrince,,Event2408_074starship,0,"[""2408StarPrince"",120624,2,33735]",UI_common_scene_task_task,Event2408_074starship,160,0,,
2476,2408StarPrince,,Event2408_075totheunknown,0,"[""2408StarPrince"",120624,3,33735]",UI_common_scene_task_task,Event2408_075totheunknown,80,0,,
2477,2408StarPrince,,Event2408_076Fanxingshan,31,"[33736,1]",UI_common_scene_task_task,Event2408_077dimplanet,80,0,,
2478,2408StarPrince,,Event2408_078lookingforstars,31,"[33732,1]",UI_common_scene_task_task,Event2408_079sleepingadministrator,40,0,,
2479,2408StarPrince,,Event2408_080wheelofstars,31,"[33734,1]",UI_common_scene_task_task,Event2408_080wheelofstars,80,0,,
2480,2408StarPrince,,Event2408_081LookingforStars2,31,"[33737,1]",UI_common_scene_task_task,Event2408_082lightup,100,0,,
2481,2408StarPrince,,Event2408_083persistin,31,"[33738,1]",UI_common_scene_task_task,Event2408_083persistin,100,0,,
2482,2408StarPrince,,Event2408_083wish,31,"[33745,1]",UI_common_scene_task_task,Event2408_084planetancienttree,100,0,,
2483,2408StarPrince,,Event2408_084planetancienttree1,31,"[33701,1]",UI_common_scene_task_task,Event2408_085choicewithoutregrets,300,0,,
2484,2409GoldenTown,,Event2409_000GoldenTown_icon1,28,"[""2409GoldenTown""]",UI_common_scene_task_go,UI_2409GoldenTown_title,6,0,,
2485,2409GoldenTown,,Event36_010PirateTraces1B,31,"[33800,1]",UI_common_scene_task_fillpit,ui_event2409_building_trap1,6,0,,
2486,2409GoldenTown,,building_story30_cubeoforder,31,"[33801,1]",UI_common_scene_task_activation,ui_event2409_building_cube1,8,0,,
2487,2409GoldenTown,,building_story30_cubeoforder,31,"[33801,2]",UI_common_scene_task_activation,ui_event2409_building_cube1,12,0,,
2488,2409GoldenTown,,Event36_007PointerDirection,8,"[""2409GoldenTown"",""131252""]",UI_common_scene_task_task,Event2409_009Cube2_task1,14,0,,
2489,2409GoldenTown,,Event36_007PointerDirection,31,"[33804,1]",UI_common_scene_task_task,Event2409_010Compass1_task1,14,0,,
2490,2409GoldenTown,,Description_003Repairbrokenbridge2_sub1,0,"[""2409GoldenTown"",131258,2,33806]",UI_common_scene_task_task,Event2409_012GoldGate_task1,30,0,,
2491,2409GoldenTown,,Event2409_015GoldLure_icon1,0,"[""2409GoldenTown"",131260,2,33808]",UI_common_scene_task_clear,ui_event2409_building_blockchest1,30,0,,
2492,2409GoldenTown,,Event2409_016GoldLure_icon1,31,"[33809,1]",UI_common_scene_task_building,ui_event2409_building_flowercar,30,0,,
