id,type,activityId,rankInterval,score,scoreReward,giftIcon,valueType,
11011902,11,110004,"[32,36]",6300,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011903,11,110004,"[32,36]",7020,"[[1002,500]]",Renwu_Zilh,,
11011904,11,110004,"[32,36]",7740,"[[22000,2]]",Renwu_Zilh,,
11011905,11,110004,"[32,36]",8640,"[[1003,70]]",Renwu_Lanlh,,
11011906,11,110004,"[32,36]",9540,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011907,11,110004,"[32,36]",10440,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011908,11,110004,"[32,36]",11340,"[[27535,1]]",Renwu_Lanlh,,
11011909,11,110004,"[37,41]",370,"[[1003,30]]",Renwu_Lanlh,,
11011910,11,110004,"[37,41]",925,"[[1002,300]]",Renwu_Zilh,,
11011911,11,110004,"[37,41]",1480,"[[1001,3]]",Renwu_Honglh,,
11011912,11,110004,"[37,41]",2035,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011913,11,110004,"[37,41]",2775,"[[1003,50]]",Renwu_Honglh,,
11011914,11,110004,"[37,41]",3515,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011915,11,110004,"[37,41]",4255,"[[7003,3]]",Renwu_Zilh,,
11011916,11,110004,"[37,41]",4995,"[[1003,50]]",Renwu_Lanlh,,
11011917,11,110004,"[37,41]",5735,"[[11001,1]]",Renwu_Honglh,,
11011918,11,110004,"[37,41]",6475,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011919,11,110004,"[37,41]",7215,"[[1002,500]]",Renwu_Zilh,,
11011920,11,110004,"[37,41]",7955,"[[22000,2]]",Renwu_Zilh,,
11011921,11,110004,"[37,41]",8880,"[[1003,70]]",Renwu_Lanlh,,
11011922,11,110004,"[37,41]",9805,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011923,11,110004,"[37,41]",10730,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011924,11,110004,"[37,41]",11655,"[[27535,1]]",Renwu_Lanlh,,
11011925,11,110004,"[42,59]",390,"[[1003,30]]",Renwu_Lanlh,,
11011926,11,110004,"[42,59]",975,"[[1002,300]]",Renwu_Zilh,,
11011927,11,110004,"[42,59]",1560,"[[1001,3]]",Renwu_Honglh,,
11011928,11,110004,"[42,59]",2145,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011929,11,110004,"[42,59]",2925,"[[1003,50]]",Renwu_Honglh,,
11011930,11,110004,"[42,59]",3705,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011931,11,110004,"[42,59]",4485,"[[7003,3]]",Renwu_Zilh,,
11011932,11,110004,"[42,59]",5265,"[[1003,50]]",Renwu_Lanlh,,
11011933,11,110004,"[42,59]",6045,"[[11001,1]]",Renwu_Honglh,,
11011934,11,110004,"[42,59]",6825,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011935,11,110004,"[42,59]",7605,"[[1002,500]]",Renwu_Zilh,,
11011936,11,110004,"[42,59]",8385,"[[22000,2]]",Renwu_Zilh,,
11011937,11,110004,"[42,59]",9360,"[[1003,70]]",Renwu_Lanlh,,
11011938,11,110004,"[42,59]",10335,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011939,11,110004,"[42,59]",11310,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011940,11,110004,"[42,59]",12285,"[[27535,1]]",Renwu_Lanlh,,
11011941,11,110005,"[11,15]",310,"[[1003,30]]",Renwu_Lanlh,,
11011942,11,110005,"[11,15]",775,"[[1002,300]]",Renwu_Zilh,,
11011943,11,110005,"[11,15]",1240,"[[1001,3]]",Renwu_Honglh,,
11011944,11,110005,"[11,15]",1705,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011945,11,110005,"[11,15]",2325,"[[1003,50]]",Renwu_Honglh,,
11011946,11,110005,"[11,15]",2945,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011947,11,110005,"[11,15]",3565,"[[7003,3]]",Renwu_Zilh,,
11011948,11,110005,"[11,15]",4185,"[[1003,50]]",Renwu_Lanlh,,
11011949,11,110005,"[11,15]",4805,"[[11001,1]]",Renwu_Honglh,,
11011950,11,110005,"[11,15]",5425,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011951,11,110005,"[11,15]",6045,"[[1002,500]]",Renwu_Zilh,,
11011952,11,110005,"[11,15]",6665,"[[22000,2]]",Renwu_Zilh,,
11011953,11,110005,"[11,15]",7440,"[[1003,70]]",Renwu_Lanlh,,
11011954,11,110005,"[11,15]",8215,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011955,11,110005,"[11,15]",8990,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011956,11,110005,"[11,15]",9785,"[[27672,1]]",Renwu_Lanlh,,
11011957,11,110005,"[16,21]",318,"[[1003,30]]",Renwu_Lanlh,,
11011958,11,110005,"[16,21]",795,"[[1002,300]]",Renwu_Zilh,,
11011959,11,110005,"[16,21]",1272,"[[1001,3]]",Renwu_Honglh,,
11011960,11,110005,"[16,21]",1749,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011961,11,110005,"[16,21]",2385,"[[1003,50]]",Renwu_Honglh,,
11011962,11,110005,"[16,21]",3021,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011963,11,110005,"[16,21]",3657,"[[7003,3]]",Renwu_Zilh,,
11011964,11,110005,"[16,21]",4293,"[[1003,50]]",Renwu_Lanlh,,
11011965,11,110005,"[16,21]",4929,"[[11001,1]]",Renwu_Honglh,,
11011966,11,110005,"[16,21]",5565,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011967,11,110005,"[16,21]",6201,"[[1002,500]]",Renwu_Zilh,,
11011968,11,110005,"[16,21]",6837,"[[22000,2]]",Renwu_Zilh,,
11011969,11,110005,"[16,21]",7632,"[[1003,70]]",Renwu_Lanlh,,
11011970,11,110005,"[16,21]",8427,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011971,11,110005,"[16,21]",9222,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011972,11,110005,"[16,21]",10017,"[[27672,1]]",Renwu_Lanlh,,
11011973,11,110005,"[22,26]",330,"[[1003,30]]",Renwu_Lanlh,,
11011974,11,110005,"[22,26]",825,"[[1002,300]]",Renwu_Zilh,,
11011975,11,110005,"[22,26]",1320,"[[1001,3]]",Renwu_Honglh,,
11011976,11,110005,"[22,26]",1815,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011977,11,110005,"[22,26]",2475,"[[1003,50]]",Renwu_Honglh,,
11011978,11,110005,"[22,26]",3135,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011979,11,110005,"[22,26]",3795,"[[7003,3]]",Renwu_Zilh,,
11011980,11,110005,"[22,26]",4455,"[[1003,50]]",Renwu_Lanlh,,
11011981,11,110005,"[22,26]",5115,"[[11001,1]]",Renwu_Honglh,,
11011982,11,110005,"[22,26]",5775,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011983,11,110005,"[22,26]",6435,"[[1002,500]]",Renwu_Zilh,,
11011984,11,110005,"[22,26]",7095,"[[22000,2]]",Renwu_Zilh,,
11011985,11,110005,"[22,26]",7920,"[[1003,70]]",Renwu_Lanlh,,
11011986,11,110005,"[22,26]",8745,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11011987,11,110005,"[22,26]",9570,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11011988,11,110005,"[22,26]",10395,"[[27672,1]]",Renwu_Lanlh,,
11011989,11,110005,"[27,31]",344,"[[1003,30]]",Renwu_Lanlh,,
11011990,11,110005,"[27,31]",860,"[[1002,300]]",Renwu_Zilh,,
11011991,11,110005,"[27,31]",1376,"[[1001,3]]",Renwu_Honglh,,
11011992,11,110005,"[27,31]",1892,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11011993,11,110005,"[27,31]",2580,"[[1003,50]]",Renwu_Honglh,,
11011994,11,110005,"[27,31]",3268,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11011995,11,110005,"[27,31]",3956,"[[7003,3]]",Renwu_Zilh,,
11011996,11,110005,"[27,31]",4644,"[[1003,50]]",Renwu_Lanlh,,
11011997,11,110005,"[27,31]",5332,"[[11001,1]]",Renwu_Honglh,,
11011998,11,110005,"[27,31]",6020,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11011999,11,110005,"[27,31]",6708,"[[1002,500]]",Renwu_Zilh,,
11012000,11,110005,"[27,31]",7396,"[[22000,2]]",Renwu_Zilh,,
11012001,11,110005,"[27,31]",8256,"[[1003,70]]",Renwu_Lanlh,,
11012002,11,110005,"[27,31]",9116,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11012003,11,110005,"[27,31]",9976,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11012004,11,110005,"[27,31]",10836,"[[27672,1]]",Renwu_Lanlh,,
11012005,11,110005,"[32,36]",360,"[[1003,30]]",Renwu_Lanlh,,
11012006,11,110005,"[32,36]",900,"[[1002,300]]",Renwu_Zilh,,
11012007,11,110005,"[32,36]",1440,"[[1001,3]]",Renwu_Honglh,,
11012008,11,110005,"[32,36]",1980,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11012009,11,110005,"[32,36]",2700,"[[1003,50]]",Renwu_Honglh,,
11012010,11,110005,"[32,36]",3420,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11012011,11,110005,"[32,36]",4140,"[[7003,3]]",Renwu_Zilh,,
11012012,11,110005,"[32,36]",4860,"[[1003,50]]",Renwu_Lanlh,,
11012013,11,110005,"[32,36]",5580,"[[11001,1]]",Renwu_Honglh,,
11012014,11,110005,"[32,36]",6300,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11012015,11,110005,"[32,36]",7020,"[[1002,500]]",Renwu_Zilh,,
11012016,11,110005,"[32,36]",7740,"[[22000,2]]",Renwu_Zilh,,
11012017,11,110005,"[32,36]",8640,"[[1003,70]]",Renwu_Lanlh,,
11012018,11,110005,"[32,36]",9540,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11012019,11,110005,"[32,36]",10440,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11012020,11,110005,"[32,36]",11340,"[[27672,1]]",Renwu_Lanlh,,
11012021,11,110005,"[37,41]",370,"[[1003,30]]",Renwu_Lanlh,,
11012022,11,110005,"[37,41]",925,"[[1002,300]]",Renwu_Zilh,,
11012023,11,110005,"[37,41]",1480,"[[1001,3]]",Renwu_Honglh,,
11012024,11,110005,"[37,41]",2035,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11012025,11,110005,"[37,41]",2775,"[[1003,50]]",Renwu_Honglh,,
11012026,11,110005,"[37,41]",3515,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11012027,11,110005,"[37,41]",4255,"[[7003,3]]",Renwu_Zilh,,
11012028,11,110005,"[37,41]",4995,"[[1003,50]]",Renwu_Lanlh,,
11012029,11,110005,"[37,41]",5735,"[[11001,1]]",Renwu_Honglh,,
11012030,11,110005,"[37,41]",6475,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11012031,11,110005,"[37,41]",7215,"[[1002,500]]",Renwu_Zilh,,
11012032,11,110005,"[37,41]",7955,"[[22000,2]]",Renwu_Zilh,,
11012033,11,110005,"[37,41]",8880,"[[1003,70]]",Renwu_Lanlh,,
11012034,11,110005,"[37,41]",9805,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11012035,11,110005,"[37,41]",10730,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11012036,11,110005,"[37,41]",11655,"[[27672,1]]",Renwu_Lanlh,,
11012037,11,110005,"[42,59]",390,"[[1003,30]]",Renwu_Lanlh,,
11012038,11,110005,"[42,59]",975,"[[1002,300]]",Renwu_Zilh,,
11012039,11,110005,"[42,59]",1560,"[[1001,3]]",Renwu_Honglh,,
11012040,11,110005,"[42,59]",2145,"[[15000,5],[1000,50]]",Renwu_Lanlh,,
11012041,11,110005,"[42,59]",2925,"[[1003,50]]",Renwu_Honglh,,
11012042,11,110005,"[42,59]",3705,"[[1002,200],[16000,3]]",Renwu_Zilh,,
11012043,11,110005,"[42,59]",4485,"[[7003,3]]",Renwu_Zilh,,
11012044,11,110005,"[42,59]",5265,"[[1003,50]]",Renwu_Lanlh,,
11012045,11,110005,"[42,59]",6045,"[[11001,1]]",Renwu_Honglh,,
11012046,11,110005,"[42,59]",6825,"[[15000,5],[1000,50]]",Renwu_Zilh,,
11012047,11,110005,"[42,59]",7605,"[[1002,500]]",Renwu_Zilh,,
11012048,11,110005,"[42,59]",8385,"[[22000,2]]",Renwu_Zilh,,
11012049,11,110005,"[42,59]",9360,"[[1003,70]]",Renwu_Lanlh,,
11012050,11,110005,"[42,59]",10335,"[[16000,3],[1000,50]]",Renwu_Zilh,,
11012051,11,110005,"[42,59]",11310,"[[1001,20],[1003,50]]",Renwu_Honglh,,
11012052,11,110005,"[42,59]",12285,"[[27672,1]]",Renwu_Lanlh,,
121101,12,9001,"[12,20]",260,"[[1003,5]]",Renwu_Lanlh,,
121102,12,9001,"[12,20]",580,"[[1003,5]]",Renwu_Zilh,,
121103,12,9001,"[12,20]",960,"[[1003,5]]",Renwu_Honglh,,
121104,12,9001,"[12,20]",1420,"[[1003,5]]",Renwu_Lanlh,,
121105,12,9001,"[12,20]",1920,"[[1003,5]]",Renwu_Zilh,,
121106,12,9001,"[12,20]",2500,"[[1003,8]]",Renwu_Honglh,,
121107,12,9001,"[12,20]",2840,"[[1003,8]]",Renwu_Lanlh,,
121108,12,9001,"[12,20]",3290,"[[1003,8]]",Renwu_Zilh,,
121109,12,9001,"[12,20]",3740,"[[1003,8]]",Renwu_Honglh,,
121110,12,9001,"[12,20]",4190,"[[1003,8]]",Renwu_Lanlh,,
121111,12,9001,"[12,20]",4630,"[[1003,10]]",Renwu_Zilh,,
121112,12,9001,"[12,20]",5080,"[[1003,10]]",Renwu_Honglh,,
121113,12,9001,"[12,20]",5530,"[[1003,10]]",Renwu_Lanlh,,
121114,12,9001,"[12,20]",5980,"[[1003,10]]",Renwu_Zilh,,
121115,12,9001,"[12,20]",6430,"[[1003,10]]",Renwu_Honglh,,
121201,12,9001,"[21,35]",600,"[[1003,5]]",Renwu_Lanlh,,
121202,12,9001,"[21,35]",1340,"[[1003,5]]",Renwu_Zilh,,
121203,12,9001,"[21,35]",2220,"[[1003,5]]",Renwu_Honglh,,
121204,12,9001,"[21,35]",3260,"[[1003,5]]",Renwu_Lanlh,,
121205,12,9001,"[21,35]",4440,"[[1003,5]]",Renwu_Zilh,,
121206,12,9001,"[21,35]",5780,"[[1003,8]]",Renwu_Honglh,,
121207,12,9001,"[21,35]",6560,"[[1003,8]]",Renwu_Lanlh,,
121208,12,9001,"[21,35]",7600,"[[1003,8]]",Renwu_Zilh,,
121209,12,9001,"[21,35]",8630,"[[1003,8]]",Renwu_Honglh,,
121210,12,9001,"[21,35]",9670,"[[1003,8]]",Renwu_Lanlh,,
121211,12,9001,"[21,35]",10710,"[[1003,10]]",Renwu_Zilh,,
121212,12,9001,"[21,35]",11740,"[[1003,10]]",Renwu_Honglh,,
121213,12,9001,"[21,35]",12780,"[[1003,10]]",Renwu_Lanlh,,
121214,12,9001,"[21,35]",13810,"[[1003,10]]",Renwu_Zilh,,
121215,12,9001,"[21,35]",14850,"[[1003,10]]",Renwu_Honglh,,
121301,12,9001,"[36,59]",980,"[[1003,5]]",Renwu_Lanlh,,
121302,12,9001,"[36,59]",2200,"[[1003,5]]",Renwu_Zilh,,
121303,12,9001,"[36,59]",3660,"[[1003,5]]",Renwu_Honglh,,
121304,12,9001,"[36,59]",5380,"[[1003,5]]",Renwu_Lanlh,,
121305,12,9001,"[36,59]",7320,"[[1003,5]]",Renwu_Zilh,,
121306,12,9001,"[36,59]",9520,"[[1003,8]]",Renwu_Honglh,,
121307,12,9001,"[36,59]",10820,"[[1003,8]]",Renwu_Lanlh,,
121308,12,9001,"[36,59]",12530,"[[1003,8]]",Renwu_Zilh,,
121309,12,9001,"[36,59]",14240,"[[1003,8]]",Renwu_Honglh,,
121310,12,9001,"[36,59]",15950,"[[1003,8]]",Renwu_Lanlh,,
121311,12,9001,"[36,59]",17650,"[[1003,10]]",Renwu_Zilh,,
121312,12,9001,"[36,59]",19360,"[[1003,10]]",Renwu_Honglh,,
121313,12,9001,"[36,59]",21070,"[[1003,10]]",Renwu_Lanlh,,
121314,12,9001,"[36,59]",22780,"[[1003,10]]",Renwu_Zilh,,
121315,12,9001,"[36,59]",24490,"[[1003,10]]",Renwu_Honglh,,
122101,12,9002,"[10,20]",260,"[[1003,30]]",Renwu_Lanlh,,
122102,12,9002,"[10,20]",580,"[[30000,5]]",Renwu_Zilh,,
122103,12,9002,"[10,20]",960,"[[1002,500]]",Renwu_Honglh,,
122104,12,9002,"[10,20]",1420,"[[1003,50]]",Renwu_Lanlh,,
122105,12,9002,"[10,20]",2420,"[[11001,1]]",Renwu_Zilh,,
122106,12,9002,"[10,20]",3000,"[[1002,600]]",Renwu_Honglh,,
122107,12,9002,"[10,20]",3500,"[[1003,30]]",Renwu_Lanlh,,
122108,12,9002,"[10,20]",4000,"[[1001,2]]",Renwu_Zilh,,
122109,12,9002,"[10,20]",4500,"[[1002,1000]]",Renwu_Honglh,,
122110,12,9002,"[10,20]",5500,"[[1003,100]]",Renwu_Lanlh,,
122111,12,9002,"[10,20]",6000,"[[30000,10]]",Renwu_Zilh,,
122112,12,9002,"[10,20]",6500,"[[42000,2]]",Renwu_Honglh,,
122113,12,9002,"[10,20]",7000,"[[1003,50]]",Renwu_Lanlh,,
122114,12,9002,"[10,20]",7500,"[[30000,10]]",Renwu_Zilh,,
122115,12,9002,"[10,20]",9000,"[[1003,300]]",Renwu_Honglh,,
122201,12,9002,"[21,30]",520,"[[1003,45]]",Renwu_Lanlh,,
122202,12,9002,"[21,30]",1160,"[[30000,7]]",Renwu_Zilh,,
122203,12,9002,"[21,30]",1920,"[[1002,750]]",Renwu_Honglh,,
122204,12,9002,"[21,30]",2840,"[[1003,75]]",Renwu_Lanlh,,
122205,12,9002,"[21,30]",4840,"[[11001,1]]",Renwu_Zilh,,
122206,12,9002,"[21,30]",6000,"[[1002,900]]",Renwu_Honglh,,
122207,12,9002,"[21,30]",7000,"[[1003,45]]",Renwu_Lanlh,,
122208,12,9002,"[21,30]",8000,"[[1001,3]]",Renwu_Zilh,,
122209,12,9002,"[21,30]",9000,"[[1002,1500]]",Renwu_Honglh,,
122210,12,9002,"[21,30]",11000,"[[1003,150]]",Renwu_Lanlh,,
122211,12,9002,"[21,30]",12000,"[[30000,15]]",Renwu_Zilh,,
122212,12,9002,"[21,30]",13000,"[[42000,3]]",Renwu_Honglh,,
122213,12,9002,"[21,30]",14000,"[[1003,75]]",Renwu_Lanlh,,
122214,12,9002,"[21,30]",15000,"[[30000,15]]",Renwu_Zilh,,
122215,12,9002,"[21,30]",18000,"[[1003,450]]",Renwu_Honglh,,
122301,12,9002,"[31,40]",780,"[[1003,50]]",Renwu_Lanlh,,
122302,12,9002,"[31,40]",1740,"[[30000,9]]",Renwu_Zilh,,
122303,12,9002,"[31,40]",2880,"[[1002,900]]",Renwu_Honglh,,
122304,12,9002,"[31,40]",4260,"[[1003,90]]",Renwu_Lanlh,,
122305,12,9002,"[31,40]",7260,"[[11001,1]]",Renwu_Zilh,,
122306,12,9002,"[31,40]",9000,"[[1002,1000]]",Renwu_Honglh,,
122307,12,9002,"[31,40]",10500,"[[1003,50]]",Renwu_Lanlh,,
122308,12,9002,"[31,40]",12000,"[[1001,4]]",Renwu_Zilh,,
122309,12,9002,"[31,40]",13500,"[[1002,1800]]",Renwu_Honglh,,
122310,12,9002,"[31,40]",16500,"[[1003,180]]",Renwu_Lanlh,,
122311,12,9002,"[31,40]",18000,"[[30000,18]]",Renwu_Zilh,,
122312,12,9002,"[31,40]",19500,"[[42000,3]]",Renwu_Honglh,,
122313,12,9002,"[31,40]",21000,"[[1003,90]]",Renwu_Lanlh,,
122314,12,9002,"[31,40]",22500,"[[30000,18]]",Renwu_Zilh,,
122315,12,9002,"[31,40]",27000,"[[1003,550]]",Renwu_Honglh,,
122401,12,9002,"[41,59]",1040,"[[1003,60]]",Renwu_Lanlh,,
122402,12,9002,"[41,59]",2320,"[[30000,10]]",Renwu_Zilh,,
122403,12,9002,"[41,59]",3840,"[[1002,1000]]",Renwu_Honglh,,
122404,12,9002,"[41,59]",5680,"[[1003,100]]",Renwu_Lanlh,,
122405,12,9002,"[41,59]",9680,"[[11001,2]]",Renwu_Zilh,,
122406,12,9002,"[41,59]",12000,"[[1002,1300]]",Renwu_Honglh,,
122407,12,9002,"[41,59]",14000,"[[1003,60]]",Renwu_Lanlh,,
122408,12,9002,"[41,59]",16000,"[[1001,5]]",Renwu_Zilh,,
122409,12,9002,"[41,59]",18000,"[[1002,2100]]",Renwu_Honglh,,
122410,12,9002,"[41,59]",22000,"[[1003,200]]",Renwu_Lanlh,,
122411,12,9002,"[41,59]",24000,"[[30000,20]]",Renwu_Zilh,,
122412,12,9002,"[41,59]",26000,"[[42000,4]]",Renwu_Honglh,,
122413,12,9002,"[41,59]",28000,"[[1003,100]]",Renwu_Lanlh,,
122414,12,9002,"[41,59]",30000,"[[30000,20]]",Renwu_Zilh,,
122415,12,9002,"[41,59]",36000,"[[1003,650]]",Renwu_Honglh,,
123101,12,9003,"[10,20]",260,"[[1003,30]]",Renwu_Lanlh,,
123102,12,9003,"[10,20]",580,"[[30000,5]]",Renwu_Zilh,,
123103,12,9003,"[10,20]",960,"[[1002,500]]",Renwu_Honglh,,
123104,12,9003,"[10,20]",1420,"[[1003,50]]",Renwu_Lanlh,,
123105,12,9003,"[10,20]",2420,"[[11001,1]]",Renwu_Zilh,,
123106,12,9003,"[10,20]",3000,"[[1002,600]]",Renwu_Honglh,,
123107,12,9003,"[10,20]",3500,"[[1003,30]]",Renwu_Lanlh,,
123108,12,9003,"[10,20]",4000,"[[1001,2]]",Renwu_Zilh,,
123109,12,9003,"[10,20]",4500,"[[1002,1000]]",Renwu_Honglh,,
123110,12,9003,"[10,20]",5500,"[[1003,100]]",Renwu_Lanlh,,
123111,12,9003,"[10,20]",6000,"[[30000,10]]",Renwu_Zilh,,
123112,12,9003,"[10,20]",6500,"[[42000,2]]",Renwu_Honglh,,
123113,12,9003,"[10,20]",7000,"[[1003,50]]",Renwu_Lanlh,,
123114,12,9003,"[10,20]",7500,"[[30000,10]]",Renwu_Zilh,,
123115,12,9003,"[10,20]",9000,"[[1003,300]]",Renwu_Honglh,,
123201,12,9003,"[21,30]",520,"[[1003,45]]",Renwu_Lanlh,,
123202,12,9003,"[21,30]",1160,"[[30000,7]]",Renwu_Zilh,,
123203,12,9003,"[21,30]",1920,"[[1002,750]]",Renwu_Honglh,,
123204,12,9003,"[21,30]",2840,"[[1003,75]]",Renwu_Lanlh,,
123205,12,9003,"[21,30]",4840,"[[11001,1]]",Renwu_Zilh,,
123206,12,9003,"[21,30]",6000,"[[1002,900]]",Renwu_Honglh,,
123207,12,9003,"[21,30]",7000,"[[1003,45]]",Renwu_Lanlh,,
123208,12,9003,"[21,30]",8000,"[[1001,3]]",Renwu_Zilh,,
123209,12,9003,"[21,30]",9000,"[[1002,1500]]",Renwu_Honglh,,
123210,12,9003,"[21,30]",11000,"[[1003,150]]",Renwu_Lanlh,,
123211,12,9003,"[21,30]",12000,"[[30000,15]]",Renwu_Zilh,,
123212,12,9003,"[21,30]",13000,"[[42000,3]]",Renwu_Honglh,,
123213,12,9003,"[21,30]",14000,"[[1003,75]]",Renwu_Lanlh,,
123214,12,9003,"[21,30]",15000,"[[30000,15]]",Renwu_Zilh,,
123215,12,9003,"[21,30]",18000,"[[1003,450]]",Renwu_Honglh,,
123301,12,9003,"[31,40]",780,"[[1003,50]]",Renwu_Lanlh,,
123302,12,9003,"[31,40]",1740,"[[30000,9]]",Renwu_Zilh,,
123303,12,9003,"[31,40]",2880,"[[1002,900]]",Renwu_Honglh,,
123304,12,9003,"[31,40]",4260,"[[1003,90]]",Renwu_Lanlh,,
123305,12,9003,"[31,40]",7260,"[[11001,1]]",Renwu_Zilh,,
123306,12,9003,"[31,40]",9000,"[[1002,1000]]",Renwu_Honglh,,
123307,12,9003,"[31,40]",10500,"[[1003,50]]",Renwu_Lanlh,,
123308,12,9003,"[31,40]",12000,"[[1001,4]]",Renwu_Zilh,,
123309,12,9003,"[31,40]",13500,"[[1002,1800]]",Renwu_Honglh,,
123310,12,9003,"[31,40]",16500,"[[1003,180]]",Renwu_Lanlh,,
123311,12,9003,"[31,40]",18000,"[[30000,18]]",Renwu_Zilh,,
123312,12,9003,"[31,40]",19500,"[[42000,3]]",Renwu_Honglh,,
123313,12,9003,"[31,40]",21000,"[[1003,90]]",Renwu_Lanlh,,
123314,12,9003,"[31,40]",22500,"[[30000,18]]",Renwu_Zilh,,
123315,12,9003,"[31,40]",27000,"[[1003,550]]",Renwu_Honglh,,
123401,12,9003,"[41,59]",1040,"[[1003,60]]",Renwu_Lanlh,,
123402,12,9003,"[41,59]",2320,"[[30000,10]]",Renwu_Zilh,,
123403,12,9003,"[41,59]",3840,"[[1002,1000]]",Renwu_Honglh,,
123404,12,9003,"[41,59]",5680,"[[1003,100]]",Renwu_Lanlh,,
123405,12,9003,"[41,59]",9680,"[[11001,2]]",Renwu_Zilh,,
123406,12,9003,"[41,59]",12000,"[[1002,1300]]",Renwu_Honglh,,
123407,12,9003,"[41,59]",14000,"[[1003,60]]",Renwu_Lanlh,,
123408,12,9003,"[41,59]",16000,"[[1001,5]]",Renwu_Zilh,,
123409,12,9003,"[41,59]",18000,"[[1002,2100]]",Renwu_Honglh,,
123410,12,9003,"[41,59]",22000,"[[1003,200]]",Renwu_Lanlh,,
123411,12,9003,"[41,59]",24000,"[[30000,20]]",Renwu_Zilh,,
123412,12,9003,"[41,59]",26000,"[[42000,4]]",Renwu_Honglh,,
123413,12,9003,"[41,59]",28000,"[[1003,100]]",Renwu_Lanlh,,
123414,12,9003,"[41,59]",30000,"[[30000,20]]",Renwu_Zilh,,
123415,12,9003,"[41,59]",36000,"[[1003,650]]",Renwu_Honglh,,
124101,12,9004,"[10,20]",260,"[[1003,30]]",Renwu_Lanlh,,
124102,12,9004,"[10,20]",580,"[[30000,5]]",Renwu_Zilh,,
124103,12,9004,"[10,20]",960,"[[1002,500]]",Renwu_Honglh,,
124104,12,9004,"[10,20]",1420,"[[1003,50]]",Renwu_Lanlh,,
124105,12,9004,"[10,20]",2420,"[[11001,1]]",Renwu_Zilh,,
124106,12,9004,"[10,20]",3000,"[[1002,600]]",Renwu_Honglh,,
124107,12,9004,"[10,20]",3500,"[[1003,30]]",Renwu_Lanlh,,
124108,12,9004,"[10,20]",4000,"[[1001,2]]",Renwu_Zilh,,
124109,12,9004,"[10,20]",4500,"[[1002,1000]]",Renwu_Honglh,,
124110,12,9004,"[10,20]",5500,"[[1003,100]]",Renwu_Lanlh,,
124111,12,9004,"[10,20]",6000,"[[30000,10]]",Renwu_Zilh,,
124112,12,9004,"[10,20]",6500,"[[42000,2]]",Renwu_Honglh,,
124113,12,9004,"[10,20]",7000,"[[1003,50]]",Renwu_Lanlh,,
124114,12,9004,"[10,20]",7500,"[[30000,10]]",Renwu_Zilh,,
124115,12,9004,"[10,20]",9000,"[[1003,300]]",Renwu_Honglh,,
124201,12,9004,"[21,30]",520,"[[1003,45]]",Renwu_Lanlh,,
124202,12,9004,"[21,30]",1160,"[[30000,7]]",Renwu_Zilh,,
124203,12,9004,"[21,30]",1920,"[[1002,750]]",Renwu_Honglh,,
124204,12,9004,"[21,30]",2840,"[[1003,75]]",Renwu_Lanlh,,
124205,12,9004,"[21,30]",4840,"[[11001,1]]",Renwu_Zilh,,
