dialogid,avatar,emotion,index,bubbleimage,alias,paragraphs,
Event21_dialog_004Gachamachine1_1_3,Femaleplayer,default,1,,,"[['Event21_dialog_004Gachamachine1_1_3',0,0]]",
Event21_dialog_004Gachamachine2_1_1,Maleplayer,default,2,,,"[['Event21_dialog_004Gachamachine2_1_1',0,0]]",
Event21_dialog_004Gachamachine2_1_2,Femaleplayer,default,1,,,"[['Event21_dialog_004Gachamachine2_1_2',0,0]]",
Event21_dialog_005Gachamachine_1_1,Maleplayer,default,1,,,"[['Event21_dialog_005Gachamachine_1_1',0,0]]",
Event21_dialog_005Gachamachine_1_2,priestessava01,default,2,,,"[['Event21_dialog_005Gachamachine_1_2',0,0]]",
Event21_dialog_005Gachamachine_1_3,Maleplayer,default,1,,,"[['Event21_dialog_005Gachamachine_1_3',0,0]]",
Event21_dialog_008Restorationfountains_1_1,priestessava01,default,2,,,"[['Event21_dialog_008Restorationfountains_1_1',0,0]]",
Event21_dialog_008Restorationfountains_1_2,Maleplayer,default,3,,,"[['Event21_dialog_008Restorationfountains_1_2',0,0]]",
Event21_dialog_008Restorationfountains_1_3,Femaleplayer,default,1,bubble_event21_juicefountain,,"[['Event21_dialog_008Restorationfountains_1_3',0,0]]",
Event21_dialog_008Unexpectedgift_1_1,Femaleplayer,think,1,,,"[['Event21_dialog_008Unexpectedgift_1_1',0,0]]",
Event21_dialog_008Unexpectedgift_1_2,priestessava01,default,2,,,"[['Event21_dialog_008Unexpectedgift_1_2',0,0]]",
Event21_dialog_008Unexpectedgift_1_3,Femaleplayer,amazed,1,,,"[['Event21_dialog_008Unexpectedgift_1_3',0,0]]",
Event21_dialog_008Unexpectedgift_1_4,Maleplayer,default,3,,,"[['Event21_dialog_008Unexpectedgift_1_4',0,0]]",
Event21_dialog_008Unexpectedgift_1_5,priestessava01,default,2,bubble_event21_clothesdrawings,,"[['Event21_dialog_008Unexpectedgift_1_5',0,0]]",
Event21_dialog_008Unexpectedgift_1_6,Femaleplayer,default,1,,,"[['Event21_dialog_008Unexpectedgift_1_6',0,0]]",
Event21_dialog_009Magicalprops_1_1,priestessava01,default,2,,,"[['Event21_dialog_009Magicalprops_1_1',0,0]]",
Event21_dialog_009Magicalprops_1_2,Femaleplayer,default,1,,,"[['Event21_dialog_009Magicalprops_1_2',0,0]]",
Event21_dialog_010Magicalprops_1_1,Femaleplayer,amazed,1,,,"[['Event21_dialog_010Magicalprops_1_1',0,0]]",
Event21_dialog_010Magicalprops_1_2,priestessava01,default,2,,,"[['Event21_dialog_010Magicalprops_1_2',0,0]]",
Event21_dialog_010Magicalprops_1_3,Maleplayer,wondering,3,,,"[['Event21_dialog_010Magicalprops_1_3',0,0]]",
Event21_dialog_010Magicalprops_1_4,priestessava01,default,2,,,"[['Event21_dialog_010Magicalprops_1_4',0,0]]",
Event21_011Lookforclues_1_1,Femaleplayer,default,1,,,"[['Event21_011Lookforclues_1_1',0,0]]",
Event21_011Lookforclues_1_2,Maleplayer,wondering,2,,,"[['Event21_011Lookforclues_1_2',0,0]]",
Event21_011Beautifuldress2_1_1,Maleplayer,default,2,,,"[['Event21_011Beautifuldress2_1_1',0,0]]",
Event21_011Beautifuldress2_1_2,priestessava01,default,1,,,"[['Event21_011Beautifuldress2_1_2',0,0]]",
Event21_011Beautifuldress2_1_3,Femaleplayer,default,3,,,"[['Event21_011Beautifuldress2_1_3',0,0]]",
Event21_dialog_014Decoratethetable_1_1,mermaidairel02,default,2,,,"[['Event21_dialog_014Decoratethetable_1_1',0,0]]",
Event21_dialog_014Decoratethetable_1_2,Maleplayer,default,3,,,"[['Event21_dialog_014Decoratethetable_1_2',0,0]]",
Event21_dialog_014Decoratethetable_1_3,Femaleplayer,think,1,,,"[['Event21_dialog_014Decoratethetable_1_3',0,0]]",
Event21_dialog_014Decoratethetable_1_4,mermaidairel02,default,2,bubble_event21_juicefountain,,"[['Event21_dialog_014Decoratethetable_1_4',0,0]]",
Event21_dialog_017Saraclues_1_1,mermaidairel02,default,1,bubble_event21_swimmingpool,,"[['Event21_dialog_017Saraclues_1_1',0,0]]",
Event21_dialog_017Saraclues_1_2,priestessava01,default,2,,,"[['Event21_dialog_017Saraclues_1_2',0,0]]",
Event21_dialog_017Saraclues_1_3,Maleplayer,wondering,3,,,"[['Event21_dialog_017Saraclues_1_3',0,0]]",
Event21_dialog_017Saraclues_1_4,mermaidairel02,default,1,,,"[['Event21_dialog_017Saraclues_1_4',0,0]]",
Event21_dialog_018Strangepool_1_1,Femaleplayer,amazed,1,,,"[['Event21_dialog_018Strangepool_1_1',0,0]]",
Event21_dialog_018Strangepool_1_2,Maleplayer,suprised,2,,,"[['Event21_dialog_018Strangepool_1_2',0,0]]",
Event21_dialog_018Strangepool_1_3,priestessava01,default,3,,,"[['Event21_dialog_018Strangepool_1_3',0,0]]",
Event21_dialog_018Strangepool_1_4,Maleplayer,wondering,2,,,"[['Event21_dialog_018Strangepool_1_4',0,0]]",
Event21_dialog_018Strangepool_1_5,priestessava01,default,3,,,"[['Event21_dialog_018Strangepool_1_5',0,0]]",
Event21_dialog_019Keepclean_1_1,Maleplayer,default,2,,,"[['Event21_dialog_019Keepclean_1_1',0,0]]",
Event21_dialog_019Keepclean_1_2,Femaleplayer,think,1,,,"[['Event21_dialog_019Keepclean_1_2',0,0]]",
Event21_dialog_019Keepclean_1_3,Maleplayer,wondering,2,,,"[['Event21_dialog_019Keepclean_1_3',0,0]]",
Event21_dialog_019Keepclean_1_4,priestessava01,default,3,,,"[['Event21_dialog_019Keepclean_1_4',0,0]]",
Event21_dialog_019Keepclean_1_5,Maleplayer,default,2,bubble_event21_juicefountain,,"[['Event21_dialog_019Keepclean_1_5',0,0]]",
Event21_dialog_021Magicalprops_1_1,Maleplayer,suprised,1,,,"[['Event21_dialog_021Magicalprops_1_1',0,0]]",
Event21_dialog_021Magicalprops_1_2,mermaidairel02,default,2,,,"[['Event21_dialog_021Magicalprops_1_2',0,0]]",
Event21_dialog_021Magicalprops_1_3,priestessava01,default,3,,,"[['Event21_dialog_021Magicalprops_1_3',0,0]]",
Event21_dialog_022mayabro_1_1,mermaidairel02,default,1,,,"[['Event21_dialog_022mayabro_1_1',0,0]]",
Event21_dialog_022mayabro_1_2,ericwithdagger02,default,2,,,"[['Event21_dialog_022mayabro_1_2',0,0]]",
Event21_dialog_022mayabro_1_3,Maleplayer,default,3,,,"[['Event21_dialog_022mayabro_1_3',0,0]]",
Event21_dialog_022mayabro_1_4,ericwithdagger02,default,2,,,"[['Event21_dialog_022mayabro_1_4',0,0]]",
Event21_dialog_022mayabro_1_5,mermaidairel02,default,1,,,"[['Event21_dialog_022mayabro_1_5',0,0]]",
Event21_dialog_023mayabro1_1_1,mermaidairel02,default,1,,,"[['Event21_dialog_023mayabro1_1_1',0,0]]",
Event21_dialog_023mayabro1_1_2,Maleplayer,wondering,2,,,"[['Event21_dialog_023mayabro1_1_2',0,0]]",
Event21_dialog_023mayabro1_1_3,priestessava01,default,3,bubble_event21_somefruit,,"[['Event21_dialog_023mayabro1_1_3',0,0]]",
Event21_dialog_023mayabro1_1_4,Maleplayer,default,2,,,"[['Event21_dialog_023mayabro1_1_4',0,0]]",
Event21_dialog_023mayabro2_1_1,ericwithdagger02,default,1,,,"[['Event21_dialog_023mayabro2_1_1',0,0]]",
Event21_dialog_023mayabro2_1_2,Maleplayer,wondering,2,,,"[['Event21_dialog_023mayabro2_1_2',0,0]]",
Event21_dialog_023mayabro2_1_3,priestessava01,default,3,bubble_event21_restarea,,"[['Event21_dialog_023mayabro2_1_3',0,0]]",
Event21_dialog_024bowling_1_1,Femaleplayer,amazed,1,,,"[['Event21_dialog_024bowling_1_1',0,0]]",
Event21_dialog_024bowling_1_2,Maleplayer,default,2,,,"[['Event21_dialog_024bowling_1_2',0,0]]",
Event21_dialog_024bowling_1_3,Femaleplayer,think,1,,,"[['Event21_dialog_024bowling_1_3',0,0]]",
Event21_dialog_024bowling_1_4,Maleplayer,wondering,2,,,"[['Event21_dialog_024bowling_1_4',0,0]]",
Event21_dialog_024bowling_1_5,priestessava01,default,3,,,"[['Event21_dialog_024bowling_1_5',0,0]]",
Event21_dialog_024bowling_1_6,Femaleplayer,default,1,,,"[['Event21_dialog_024bowling_1_6',0,0]]",
Event21_dialog_029adventure_1_1,Femaleplayer,think,1,,,"[['Event21_dialog_029adventure_1_1',0,0]]",
Event21_dialog_029adventure_1_2,Maleplayer,wondering,2,,,"[['Event21_dialog_029adventure_1_2',0,0]]",
Event21_dialog_029adventure_1_3,Femaleplayer,default,1,,,"[['Event21_dialog_029adventure_1_3',0,0]]",
Event21_dialog_029adventure_1_4,Maleplayer,default,2,,,"[['Event21_dialog_029adventure_1_4',0,0]]",
Event21_dialog_030adventure_1_1,priestessava01,default,2,bubble_event21_hotairballoon,,"[['Event21_dialog_030adventure_1_1',0,0]]",
Event21_dialog_030adventure_1_2,Femaleplayer,think,1,,,"[['Event21_dialog_030adventure_1_2',0,0]]",
Event21_dialog_030adventure_1_3,priestessava01,default,2,,,"[['Event21_dialog_030adventure_1_3',0,0]]",
Event21_dialog_031FollowSalo_1_1,Femaleplayer,think,1,,,"[['Event21_dialog_031FollowSalo_1_1',0,0]]",
Event21_dialog_031FollowSalo_1_2,priestessava01,default,2,,,"[['Event21_dialog_031FollowSalo_1_2',0,0]]",
Event21_dialog_031FollowSalo_1_3,Femaleplayer,default,1,,,"[['Event21_dialog_031FollowSalo_1_3',0,0]]",
Event21_dialog_031FollowSalo_1_4,Maleplayer,default,3,,,"[['Event21_dialog_031FollowSalo_1_4',0,0]]",
Event35_dialog_001TurtleAdvice_1_1,Femaleplayer,amazed,1,bubble_event35_coin,,"[['Event35_dialog_001TurtleAdvice_1_1',0,0]]",
Event35_dialog_001TurtleAdvice_1_2,speedturtle,default,2,,,"[['Event35_dialog_001TurtleAdvice_1_2',0,0]]",
Event35_dialog_001TurtleAdvice_1_3,mirror01,default,3,,,"[['Event35_dialog_001TurtleAdvice_1_3',0,0]]",
Event35_dialog_001TurtleAdvice_1_4,speedturtle,default,2,,,"[['Event35_dialog_001TurtleAdvice_1_4',0,0]]",
Event35_dialog_001TurtleAdvice_1_5,mirror01,default,3,,,"[['Event35_dialog_001TurtleAdvice_1_5',0,0]]",
Event35_dialog_002MagicCoin_1_1,speedturtle,default,2,,,"[['Event35_dialog_002MagicCoin_1_1',0,0]]",
Event35_dialog_002MagicCoin_1_2,Femaleplayer,think,1,,,"[['Event35_dialog_002MagicCoin_1_2',0,0]]",
Event35_dialog_002MagicCoin_1_3,speedturtle,default,2,,,"[['Event35_dialog_002MagicCoin_1_3',0,0]]",
Event35_dialog_003MagicCoin2_1_1,speedturtle,default,2,,,"[['Event35_dialog_003MagicCoin2_1_1',0,0]]",
Event35_dialog_003MagicCoin2_1_2,Femaleplayer,think,1,,,"[['Event35_dialog_003MagicCoin2_1_2',0,0]]",
Event35_dialog_003MagicCoin2_1_3,speedturtle,default,2,,,"[['Event35_dialog_003MagicCoin2_1_3',0,0]]",
Event35_dialog_003MagicCoin2_1_4,mirror01,default,3,,,"[['Event35_dialog_003MagicCoin2_1_4',0,0]]",
Event35_dialog_004ArenaGift_1_1,Femaleplayer,default,1,,,"[['Event35_dialog_004ArenaGift_1_1',0,0]]",
Event35_dialog_004ArenaGift_1_2,speedturtle,default,2,,,"[['Event35_dialog_004ArenaGift_1_2',0,0]]",
Event35_dialog_005TrappedMaleplayer_1_1,Femaleplayer,default,1,,,"[['Event35_dialog_005TrappedMaleplayer_1_1',0,0]]",
Event35_dialog_005TrappedMaleplayer_1_2,speedturtle,default,2,,,"[['Event35_dialog_005TrappedMaleplayer_1_2',0,0]]",
Event35_dialog_005TrappedMaleplayer_1_3,speedturtle,default,2,,,"[['Event35_dialog_005TrappedMaleplayer_1_3',0,0]]",
Event35_dialog_006TrappedMaleplayer2_1_1,Femaleplayer,amazed,1,,,"[['Event35_dialog_006TrappedMaleplayer2_1_1',0,0]]",
Event35_dialog_006TrappedMaleplayer2_1_2,speedturtle,default,2,,,"[['Event35_dialog_006TrappedMaleplayer2_1_2',0,0]]",
Event35_dialog_006TrappedMaleplayer2_1_3,Maleplayer,sad,3,,,"[['Event35_dialog_006TrappedMaleplayer2_1_3',0,0]]",
Event35_dialog_006TrappedMaleplayer2_1_4,Femaleplayer,think,1,,,"[['Event35_dialog_006TrappedMaleplayer2_1_4',0,0]]",
Event35_dialog_006TrappedMaleplayer2_1_5,speedturtle,default,2,,,"[['Event35_dialog_006TrappedMaleplayer2_1_5',0,0]]",
Event35_dialog_006TrappedMaleplayer2_1_6,Femaleplayer,amazed,1,,,"[['Event35_dialog_006TrappedMaleplayer2_1_6',0,0]]",
Event35_dialog_006TrappedMaleplayer2_1_7,Maleplayer,sad,3,,,"[['Event35_dialog_006TrappedMaleplayer2_1_7',0,0]]",
Event35_dialog_006TrappedMaleplayer2_1_8,speedturtle,default,2,,,"[['Event35_dialog_006TrappedMaleplayer2_1_8',0,0]]",
Event35_dialog_007HelpMaleplayer_1_1,Femaleplayer,sad,1,,,"[['Event35_dialog_007HelpMaleplayer_1_1',0,0]]",
Event35_dialog_007HelpMaleplayer_1_2,Femaleplayer,default,1,,,"[['Event35_dialog_007HelpMaleplayer_1_2',0,0]]",
Event35_dialog_007HelpMaleplayer_1_3,speedturtle,default,2,,,"[['Event35_dialog_007HelpMaleplayer_1_3',0,0]]",
Event35_dialog_007HelpMaleplayer_1_4,speedturtle,default,2,,,"[['Event35_dialog_007HelpMaleplayer_1_4',0,0]]",
Event35_dialog_007HelpMaleplayer_1_5,mirror01,default,3,,,"[['Event35_dialog_007HelpMaleplayer_1_5',0,0]]",
Event35_dialog_008RaceStart_1_1,Femaleplayer,amazed,1,,,"[['Event35_dialog_008RaceStart_1_1',0,0]]",
Event35_dialog_008RaceStart_1_2,speedturtle,default,2,,,"[['Event35_dialog_008RaceStart_1_2',0,0]]",
Event35_dialog_008RaceStart_1_3,mirror01,amazed,3,,,"[['Event35_dialog_008RaceStart_1_3',0,0]]",
Event35_dialog_008RaceStart_1_4,speedturtle,default,2,,,"[['Event35_dialog_008RaceStart_1_4',0,0]]",
Event35_dialog_008RaceStart_1_5,mirror01,default,3,,,"[['Event35_dialog_008RaceStart_1_5',0,0]]",
Event35_dialog_008RaceStart_1_6,speedturtle,default,2,,,"[['Event35_dialog_008RaceStart_1_6',0,0]]",
Event35_dialog_008RaceStart_1_7,mirror01,default,3,,,"[['Event35_dialog_008RaceStart_1_7',0,0]]",
Event35_dialog_010ObtainGifts1_1_1,mirror01,default,2,,,"[['Event35_dialog_010ObtainGifts1_1_1',0,0]]",
Event35_dialog_010ObtainGifts1_1_2,Femaleplayer,think,1,,,"[['Event35_dialog_010ObtainGifts1_1_2',0,0]]",
Event35_dialog_010ObtainGifts1_1_3,mirror01,default,2,,,"[['Event35_dialog_010ObtainGifts1_1_3',0,0]]",
Event35_dialog_010ObtainGifts1_1_4,Femaleplayer,sad,1,,,"[['Event35_dialog_010ObtainGifts1_1_4',0,0]]",
Event35_dialog_010ObtainGifts1_1_5,mirror01,default,2,,,"[['Event35_dialog_010ObtainGifts1_1_5',0,0]]",
Event35_dialog_010ObtainGifts1_1_6,Femaleplayer,default,1,,,"[['Event35_dialog_010ObtainGifts1_1_6',0,0]]",
Event35_dialog_011Vehicle_1_1,mirror01,default,2,,,"[['Event35_dialog_011Vehicle_1_1',0,0]]",
Event35_dialog_011Vehicle_1_2,Femaleplayer,default,1,,,"[['Event35_dialog_011Vehicle_1_2',0,0]]",
Event35_dialog_018ObtainGifts2_1_1,Femaleplayer,default,1,,,"[['Event35_dialog_018ObtainGifts2_1_1',0,0]]",
Event35_dialog_018ObtainGifts2_1_2,mirror01,default,2,,,"[['Event35_dialog_018ObtainGifts2_1_2',0,0]]",
Event35_dialog_018ObtainGifts2_1_3,Femaleplayer,think,1,,,"[['Event35_dialog_018ObtainGifts2_1_3',0,0]]",
Event35_dialog_019WinningTools_1_1,Femaleplayer,think,1,,,"[['Event35_dialog_019WinningTools_1_1',0,0]]",
Event35_dialog_019WinningTools_1_2,mirror01,default,2,,,"[['Event35_dialog_019WinningTools_1_2',0,0]]",
Event35_dialog_019WinningTools_1_3,Femaleplayer,default,1,,,"[['Event35_dialog_019WinningTools_1_3',0,0]]",
Event35_dialog_024ObtainGifts3_1_1,Femaleplayer,think,1,,,"[['Event35_dialog_024ObtainGifts3_1_1',0,0]]",
Event35_dialog_024ObtainGifts3_1_2,mirror01,default,2,,,"[['Event35_dialog_024ObtainGifts3_1_2',0,0]]",
Event35_dialog_024ObtainGifts3_1_3,Femaleplayer,default,1,,,"[['Event35_dialog_024ObtainGifts3_1_3',0,0]]",
Event35_dialog_025StoneCatapult_1_1,mirror01,default,2,,,"[['Event35_dialog_025StoneCatapult_1_1',0,0]]",
Event35_dialog_025StoneCatapult_1_2,Femaleplayer,think,1,,,"[['Event35_dialog_025StoneCatapult_1_2',0,0]]",
Event35_dialog_025StoneCatapult_1_3,mirror01,amazed,2,,,"[['Event35_dialog_025StoneCatapult_1_3',0,0]]",
Event35_dialog_025StoneCatapult_1_4,Femaleplayer,default,1,,,"[['Event35_dialog_025StoneCatapult_1_4',0,0]]",
Event35_dialog_025StoneCatapult_1_5,mirror01,default,2,,,"[['Event35_dialog_025StoneCatapult_1_5',0,0]]",
Event35_dialog_029SadTurtle_1_1,mirror01,default,2,,,"[['Event35_dialog_029SadTurtle_1_1',0,0]]",
Event35_dialog_029SadTurtle_1_2,speedturtle,default,3,,,"[['Event35_dialog_029SadTurtle_1_2',0,0]]",
Event35_dialog_029SadTurtle_1_3,mirror01,default,2,,,"[['Event35_dialog_029SadTurtle_1_3',0,0]]",
Event35_dialog_029SadTurtle_1_4,Femaleplayer,default,1,,,"[['Event35_dialog_029SadTurtle_1_4',0,0]]",
Event35_dialog_029SadTurtle_1_5,speedturtle,default,3,,,"[['Event35_dialog_029SadTurtle_1_5',0,0]]",
Event35_dialog_029SadTurtle_1_6,Femaleplayer,default,1,,,"[['Event35_dialog_029SadTurtle_1_6',0,0]]",
Event35_dialog_030Advantage_1_1,mirror01,happy,2,,,"[['Event35_dialog_030Advantage_1_1',0,0]]",
Event35_dialog_030Advantage_1_2,Femaleplayer,amazed,1,,,"[['Event35_dialog_030Advantage_1_2',0,0]]",
Event35_dialog_030Advantage_1_3,mirror01,default,2,,,"[['Event35_dialog_030Advantage_1_3',0,0]]",
Event35_dialog_034ObtainGifts4_1_1,Femaleplayer,default,1,,,"[['Event35_dialog_034ObtainGifts4_1_1',0,0]]",
Event35_dialog_034ObtainGifts4_1_2,mirror01,default,2,,,"[['Event35_dialog_034ObtainGifts4_1_2',0,0]]",
Event35_dialog_034ObtainGifts4_1_3,Femaleplayer,default,1,,,"[['Event35_dialog_034ObtainGifts4_1_3',0,0]]",
Event35_dialog_035FinishLine_1_1,mirror01,happy,2,,,"[['Event35_dialog_035FinishLine_1_1',0,0]]",
Event35_dialog_035FinishLine_1_2,Femaleplayer,default,1,,,"[['Event35_dialog_035FinishLine_1_2',0,0]]",
Event35_dialog_036VictoryFlag_1_1,speedturtle,default,2,,,"[['Event35_dialog_036VictoryFlag_1_1',0,0]]",
Event35_dialog_036VictoryFlag_1_2,Femaleplayer,amazed,1,,,"[['Event35_dialog_036VictoryFlag_1_2',0,0]]",
Event35_dialog_036VictoryFlag_1_3,speedturtle,default,2,,,"[['Event35_dialog_036VictoryFlag_1_3',0,0]]",
Event35_dialog_036VictoryFlag_1_4,Femaleplayer,think,1,,,"[['Event35_dialog_036VictoryFlag_1_4',0,0]]",
Event35_dialog_036VictoryFlag_1_5,speedturtle,default,2,,,"[['Event35_dialog_036VictoryFlag_1_5',0,0]]",
Event35_dialog_037FinishLine_1_1,Femaleplayer,amazed,1,,,"[['Event35_dialog_037FinishLine_1_1',0,0]]",
Event35_dialog_037FinishLine_1_2,speedturtle,default,2,,,"[['Event35_dialog_037FinishLine_1_2',0,0]]",
Event35_dialog_037FinishLine_1_3,Femaleplayer,default,1,,,"[['Event35_dialog_037FinishLine_1_3',0,0]]",
Event27_001benjiem_1_1,Maleplayer,default,2,,,"[['Event27_001benjiem_1_1',0,0]]",
Event27_001benjiem_1_2,businessmanhans01,default,3,,,"[['Event27_001benjiem_1_2',0,0]]",
Event27_001benjiem_1_3,Femaleplayer,default,1,,,"[['Event27_001benjiem_1_3',0,0]]",
Event27_001benjiem_1_4,businessmanhans01,default,3,bubble_activity2317_coin,,"[['Event27_001benjiem_1_4',0,0]]",
Event27_001benjiem_1_5,Maleplayer,default,2,,,"[['Event27_001benjiem_1_5',0,0]]",
Event27_002zhangaistate_1_1,businessmanhans01,default,3,,,"[['Event27_002zhangaistate_1_1',0,0]]",
Event27_002zhangaistate_1_2,Femaleplayer,default,1,,,"[['Event27_002zhangaistate_1_2',0,0]]",
Event27_003yvle_1_1,businessmanhans01,default,3,,,"[['Event27_003yvle_1_1',0,0]]",
Event27_003yvle_1_2,Femaleplayer,default,1,,,"[['Event27_003yvle_1_2',0,0]]",
Event27_003yvle_1_3,Maleplayer,default,2,,,"[['Event27_003yvle_1_3',0,0]]",
Event27_004yvle_1_1,Maleplayer,default,2,,,"[['Event27_004yvle_1_1',0,0]]",
Event27_004yvle_1_2,businessmanhans01,default,3,,,"[['Event27_004yvle_1_2',0,0]]",
Event27_004yvle_1_3,Maleplayer,default,2,,,"[['Event27_004yvle_1_3',0,0]]",
Event27_005wineyazha_1_1,businessmanhans01,default,3,,,"[['Event27_005wineyazha_1_1',0,0]]",
Event27_005wineyazha_1_2,mirror01,default,2,,,"[['Event27_005wineyazha_1_2',0,0]]",
Event27_005wineyazha_1_3,Femaleplayer,default,1,,,"[['Event27_005wineyazha_1_3',0,0]]",
Event27_005wineyazha_1_4,businessmanhans01,default,3,bubble_activity2317_yaojilong,,"[['Event27_005wineyazha_1_4',0,0]]",
Event27_005wineyazha_1_5,Femaleplayer,default,1,,,"[['Event27_005wineyazha_1_5',0,0]]",
Event27_005wineyazha_1_6,businessmanhans01,default,3,,,"[['Event27_005wineyazha_1_6',0,0]]",
Event27_005wineyazha_1_7,mirror01,default,2,,,"[['Event27_005wineyazha_1_7',0,0]]",
Event27_005wineyazha_1_8,Femaleplayer,default,1,,,"[['Event27_005wineyazha_1_8',0,0]]",
Event27_005wineyazha_1_9,mirror01,default,2,,,"[['Event27_005wineyazha_1_9',0,0]]",
Event27_005wineyazha_1_10,Femaleplayer,think,1,,,"[['Event27_005wineyazha_1_10',0,0]]",
Event27_005wineyazha_1_11,businessmanhans01,default,3,,,"[['Event27_005wineyazha_1_11',0,0]]",
Event27_006wineyazha_1_1,businessmanhans01,default,3,,,"[['Event27_006wineyazha_1_1',0,0]]",
Event27_006wineyazha_1_2,Maleplayer,default,2,,,"[['Event27_006wineyazha_1_2',0,0]]",
Event27_006wineyazha_1_3,businessmanhans01,default,3,,,"[['Event27_006wineyazha_1_3',0,0]]",
Event27_006wineyazha_1_4,Maleplayer,default,2,bubble_activity2317_tong,,"[['Event27_006wineyazha_1_4',0,0]]",
Event27_007winetong_1_1,Femaleplayer,default,1,,,"[['Event27_007winetong_1_1',0,0]]",
Event27_007winetong_1_2,businessmanhans01,default,3,bubble_activity2317_meijiufu,,"[['Event27_007winetong_1_2',0,0]]",
Event27_007winetong_1_3,businessmanhans01,default,3,,,"[['Event27_007winetong_1_3',0,0]]",
Event27_007winetong_1_4,Maleplayer,default,2,,,"[['Event27_007winetong_1_4',0,0]]",
Event27_009winetong_1_1,Femaleplayer,default,1,,,"[['Event27_009winetong_1_1',0,0]]",
Event27_009winetong_1_2,businessmanhans01,default,3,,,"[['Event27_009winetong_1_2',0,0]]",
Event27_009winetong_1_3,businessmanhans01,default,3,,,"[['Event27_009winetong_1_3',0,0]]",
Event27_009winetong_1_4,Femaleplayer,default,1,,,"[['Event27_009winetong_1_4',0,0]]",
Event27_009winetong_1_5,businessmanhans01,default,3,,,"[['Event27_009winetong_1_5',0,0]]",
Event27_010Amazingdaojv01_1_1,Maleplayer,default,2,,,"[['Event27_010Amazingdaojv01_1_1',0,0]]",
Event27_010Amazingdaojv01_1_2,businessmanhans01,default,3,,,"[['Event27_010Amazingdaojv01_1_2',0,0]]",
Event27_010Amazingdaojv01_1_3,Maleplayer,default,2,,,"[['Event27_010Amazingdaojv01_1_3',0,0]]",
Event27_011zhangaistate_1_1,Maleplayer,default,2,,,"[['Event27_011zhangaistate_1_1',0,0]]",
Event27_011zhangaistate_1_2,businessmanhans01,default,3,,,"[['Event27_011zhangaistate_1_2',0,0]]",
Event27_011zhangaistate_1_3,Maleplayer,default,2,bubble_activity2317_meijiumao,,"[['Event27_011zhangaistate_1_3',0,0]]",
Event27_011zhangaistate_1_4,businessmanhans01,default,3,,,"[['Event27_011zhangaistate_1_4',0,0]]",
