id,openTimes,buyTimes,payLabel,condition,conditionParam,endingTime,giftIcon,title,playInTurn,level,group1UnlockLevel,group2UnlockLevel,group3UnlockLevel,group4UnlockLevel,group5UnlockLevel,group6UnlockLevel,group7UnlockLevel,group8UnlockLevel,group9UnlockLevel,group,CD,publicCD,showTime,popUpTimes,popUpCD,priority,name,diamondShopID,shopID,shopGroupID,giftUI,itemIds,discount,itemIds2,discount2,itemIds3,discount3,popupSceneType,giftScript,paramType,param,giftIconShowType,crossDayClose
2486,0,1,[],3,Eventmission2406_050GoToNextArea7,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2266,24,24,4,1,24,2266,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[110131,[1003,1500],[1001,100],[2000453,12],[2000456,12],[2000454,12]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2487,0,1,[],3,Eventmission2406_052FinalTrial1,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2267,24,24,12,1,24,2267,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[110042,[1003,1000],[1001,40]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2488,0,1,[],3,Eventmission2406_055FinalTrial4,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2268,24,24,4,1,24,2268,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[110151,[1003,1600],[1001,120],[2000453,10],[2000457,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2489,0,1,[],3,Eventmission2406_059GoToNextArea9,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2269,24,24,4,1,24,2269,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[110171,[1003,1800],[1001,150],[2000457,10]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2490,0,1,[],3,Eventmission2406_061SwanLake1,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2270,24,24,12,1,24,2270,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[110102,[1003,2500],[1001,100]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2491,0,1,[],3,Eventmission2406_062SwanLake2,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2271,24,24,4,1,24,2271,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[110191,[1003,1800],[1001,100],[2000457,6],[2000458,6]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2504,0,1,[],3,Eventmission2405_007ExplorerCampGate,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2504,24,24,12,1,24,2504,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10002,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2505,0,1,[],3,Eventmission2405_013Scientist,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2505,24,24,12,1,24,2505,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10003,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2506,0,1,[],3,Eventmission2405_017CampGrill,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2506,24,24,12,1,24,2506,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10002,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2507,0,1,[],3,Eventmission2405_019SignalLightTwo,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2507,24,24,4,1,24,2507,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10004,[1003,420],[1001,20],[2000420,10],[2000421,10],[2000422,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2508,0,1,[],3,Eventmission2405_022IceCrusher,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2508,24,24,12,1,24,2508,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10003,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2509,0,1,[],3,Eventmission2405_024InjuredPerson,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2509,24,24,4,1,24,2509,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10005,[1003,570],[1001,20],[2000420,12],[2000421,12],[2000422,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2510,0,1,[],3,Eventmission2405_028Penguin,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2510,24,24,12,1,24,2510,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10006,[1003,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2511,0,1,[],3,Eventmission2405_030SignalLightThree,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2511,24,24,4,1,24,2511,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10006,[1003,850],[1001,30],[2000421,10],[2000422,10],[2000423,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2512,0,1,[],3,Eventmission2405_035Brook,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2512,24,24,12,1,24,2512,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10002,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2513,0,1,[],3,Eventmission2405_037VineBarrierToo,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2513,24,24,4,1,24,2513,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10008,[1003,750],[1001,80],[2000421,10],[2000429,5]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2514,0,1,[],3,Eventmission2405_039GrilledFish,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2514,24,24,12,1,24,2514,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10006,[1003,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2515,0,1,[],3,Eventmission2405_042FMountainCampShelter,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2515,24,24,4,1,24,2515,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10008,[1003,930],[1001,30],[2000422,15],[2000423,15],[2000424,15]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2516,0,1,[],3,Eventmission2405_045VegetableCart,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2516,24,24,12,1,24,2516,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10003,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2517,0,1,[],3,Eventmission2405_048FSnowmanFriends,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2517,24,24,4,1,24,2517,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10007,[1003,850],[1001,30],[2000422,12],[2000423,12],[2000424,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2518,0,1,[],3,Eventmission2405_052StrangeSnowman,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2518,24,24,4,1,24,2518,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10010,[1003,1000],[1001,50],[2000423,18],[2000424,18],[2000425,15]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2519,0,1,[],3,Eventmission2405_058FOldFan,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2519,24,24,4,1,24,2519,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10008,[1003,1100],[1001,20],[2000423,12],[2000424,12],[2000425,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2520,0,1,[],3,Eventmission2405_062Snowball,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2520,24,24,4,1,24,2520,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10010,[1003,1100],[1001,50],[2000424,16],[2000425,16],[2000426,16]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2521,0,1,[],3,Eventmission2405_068OldShelter,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2521,24,24,4,1,24,2521,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10013,[1003,1600],[1001,80],[2000423,10],[2000424,10],[2000430,5]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2522,0,1,[],3,Eventmission2405_074FWineMachine,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2522,24,24,4,1,24,2522,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10017,[1003,1800],[1001,140],[2000424,8],[2000430,8],[2000427,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2523,0,1,[],3,Eventmission2405_079IceFish,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2523,24,24,4,1,24,2523,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10010,[1003,1000],[1001,60],[2000426,6],[2000431,4]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2524,0,1,[],3,Eventmission2405_084FriendshipStatue,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2524,24,24,4,1,24,2524,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10019,[1003,2000],[1001,100],[2000425,8],[2000426,8],[2000431,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2530,1,4,"[1,2]",3,Eventmission2407_000PiscesCity,2024-3-28 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,2530,0,12,96,1,24,2530,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10103,[1003,400],[1001,80],[30000,5]]",0.645,"[10105,[1003,800],[1001,120],[30000,10]]",0.625,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2531,1,4,"[3,4]",3,Eventmission2407_000PiscesCity,2024-3-28 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,2531,0,12,96,1,24,2531,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10106,[1003,950],[1001,150],[30000,15]]",0.606,"[10110,[1003,1700],[1001,200],[11001,2]]",0.571,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2532,1,4,"[5,6]",3,Eventmission2407_000PiscesCity,2024-3-28 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,2532,0,12,96,1,24,2532,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10110,[1003,1700],[1001,200],[11001,2]]",0.571,"[10119,[1003,3300],[1001,400],[11001,4]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2533,1,4,[7],3,Eventmission2407_000PiscesCity,2024-3-28 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,2533,0,12,96,1,24,2533,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10117,[1003,3000],[1001,350],[11001,3]]",0.571,"[10126,[1003,4800],[1001,500],[11001,6]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2534,0,1,[],3,Eventmission2407_006luminousobject,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2504,24,24,12,1,24,2504,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[130021,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2535,0,1,[],3,Eventmission2407_013starcatcher2,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2505,24,24,12,1,24,2505,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[130031,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2536,0,1,[],3,Eventmission2407_017altarlaw2,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2506,24,24,12,1,24,2506,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[130022,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2537,0,1,[],3,Eventmission2407_018feast,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2507,24,24,4,1,24,2507,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130041,[1003,530],[1001,20],[2000570,10],[2000571,10],[2000572,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2538,0,1,[],3,Eventmission2407_023pool,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2508,24,24,12,1,24,2508,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[130032,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2539,0,1,[],3,Eventmission2407_025washing,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2509,24,24,4,1,24,2509,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130051,[1003,700],[1001,20],[2000570,12],[2000571,12],[2000572,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2540,0,1,[],3,Eventmission2407_028recreationarea,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2510,24,24,12,1,24,2510,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[130061,[1003,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2541,0,1,[],3,Eventmission2407_030slide2,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2511,24,24,4,1,24,2511,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130062,[1003,1300],[1001,30],[2000571,10],[2000572,10],[2000573,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2542,0,1,[],3,Eventmission2407_032findchild,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2512,24,24,12,1,24,2512,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[130021,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2543,0,1,[],3,Eventmission2407_037findbricks,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2513,24,24,4,1,24,2513,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130081,[1003,1300],[1001,80],[2000571,10],[2000579,5]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2544,0,1,[],3,Eventmission2407_039directive2,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2514,24,24,12,1,24,2514,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[130063,[1003,1530],[1001,50]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2545,0,1,[],3,Eventmission2407_042birdsandmural,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2515,24,24,4,1,24,2515,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[140081,[1003,1200],[1001,30],[2000572,15],[2000573,15],[2000574,15]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2546,0,1,[],3,Eventmission2407_046colorprepare,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2516,24,24,12,1,24,2516,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[130031,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2547,0,1,[],3,Eventmission2407_048colorprepare3,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2517,24,24,4,1,24,2517,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130071,[1003,1300],[1001,50],[2000572,12],[2000573,12],[2000574,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2548,0,1,[],3,Eventmission2407_053wandlocation,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2518,24,24,4,1,24,2518,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130101,[1003,1300],[1001,60],[2000573,18],[2000574,18],[2000575,18]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2549,0,1,[],3,Eventmission2407_058floweringleaves,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2519,24,24,4,1,24,2519,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[140071,[1003,1100],[1001,30],[2000573,12],[2000574,12],[2000575,12]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2550,0,1,[],3,Eventmission2407_061secondball,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2520,24,24,4,1,24,2520,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130102,[1003,1400],[1001,50],[2000574,16],[2000575,16],[2000576,16]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2551,0,1,[],3,Eventmission2407_066potion2,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2521,24,24,4,1,24,2521,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130131,[1003,1900],[1001,130],[2000573,10],[2000574,10],[2000580,5]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2552,0,1,[],3,Eventmission2407_072blessedobject2,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2522,24,24,4,1,24,2522,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130151,[1003,1800],[1001,180],[2000574,8],[2000580,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2553,0,1,[],3,Eventmission2407_077secondneptunelantern,,gift_common6,gift_common_title6,1,1,1,1,1,1,1,1,1,1,1,2523,24,24,4,1,24,2523,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[140101,[1003,1500],[1001,50],[2000576,6],[2000581,4]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2554,0,1,[],3,Eventmission2407_081preparecastspell,,gift_common7,gift_common_title7,1,1,1,1,1,1,1,1,1,1,1,2524,24,24,4,1,24,2524,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[130171,[1003,2000],[1001,80],[2000575,8],[2000576,8],[2000581,8]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2560,2,3,"[1,2]",3,EventmissionDrawing1_000FortuneIsland,2024-3-18 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2005,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10003,[1003,400],[1001,80],[30000,5]]",0.645,"[10005,[1003,800],[1001,120],[30000,10]]",0.625,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2561,2,3,"[3,4]",3,EventmissionDrawing1_000FortuneIsland,2024-3-18 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2006,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10006,[1003,950],[1001,150],[30000,15]]",0.606,"[10010,[1003,1700],[1001,200],[11001,2]]",0.571,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2562,2,3,"[5,6]",3,EventmissionDrawing1_000FortuneIsland,2024-3-18 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2007,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10010,[1003,1700],[1001,200],[11001,2]]",0.571,"[10019,[1003,3300],[1001,400],[11001,4]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2563,2,3,[7],3,EventmissionDrawing1_000FortuneIsland,2024-3-18 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2007,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10017,[1003,3000],[1001,350],[11001,3]]",0.571,"[10026,[1003,4800],[1001,500],[11001,6]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2564,0,5,[],3,EventmissionDrawing1_004FortuneHut,,gift_common2,item_2000613,1,1,1,1,1,1,1,1,1,1,1,2564,24,12,24,1,24,2564,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10005,[1003,800],[1001,20],[2000613,15]]",0.588,"[10007,[1003,1000],[1001,60],[2000613,25]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2565,0,5,[],3,EventmissionDrawing1_001SubDraw1,,gift_common6,item_2000614,1,1,1,1,1,1,1,1,1,1,1,2565,24,12,24,1,24,2565,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10010,[1003,1200],[1001,80],[2000614,15]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2566,1,5,[],3,EventmissionDrawing1_001SubDraw2,2024-3-18 19:00:00,gift_common7,item_2000615,1,1,1,1,1,1,1,1,1,1,1,2566,24,12,24,1,24,2565,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10019,[1003,1300],[1001,80],[2000615,15]]",0.526,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2570,0,3,"[1,2]",3,Eventmission2408_000fatefulencounter,2024-3-4 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2005,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10003,[1003,400],[1001,80],[30000,5]]",0.645,"[10005,[1003,800],[1001,120],[30000,10]]",0.625,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2571,0,3,"[3,4]",3,Eventmission2408_000fatefulencounter,2024-3-4 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2006,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10006,[1003,950],[1001,150],[30000,15]]",0.606,"[10010,[1003,1700],[1001,200],[11001,2]]",0.571,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2572,0,3,"[5,6]",3,Eventmission2408_000fatefulencounter,2024-3-4 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2007,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10010,[1003,1700],[1001,200],[11001,2]]",0.571,"[10019,[1003,3300],[1001,400],[11001,4]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2573,0,3,[7],3,Eventmission2408_000fatefulencounter,2024-3-4 19:00:00,gift_common1,mermaid_gift_title1,1,1,1,1,1,1,1,1,1,1,1,460,0,12,96,1,24,2007,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10017,[1003,3000],[1001,350],[11001,3]]",0.571,"[10026,[1003,4800],[1001,500],[11001,6]]",0.555,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2574,0,1,[],3,Eventmission2408_006springfromheaven,,gift_common2,gift_common_title2,1,1,1,1,1,1,1,1,1,1,1,2574,24,24,12,1,24,2504,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10002,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2575,0,1,[],3,Eventmission2408_013Strangeforest,,gift_common3,gift_common_title3,1,1,1,1,1,1,1,1,1,1,1,2575,24,24,12,1,24,2505,,,-1,-1,Prefab/UI/GiftPayTrigger/GiftPayTriggerPanel.prefab,"[10003,[1003,750],[1001,30]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2576,0,1,[],3,Eventmission2408_017woodlandelf2,,gift_common4,gift_common_title4,1,1,1,1,1,1,1,1,1,1,1,2576,24,24,12,1,24,2506,,,-1,-1,Prefab/UI/GiftPayTrigger1/GiftPayTriggerPanel.prefab,"[10002,[1003,500],[1001,20]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
2577,0,1,[],3,Eventmission2408_019Riddleleadstheway,,gift_common5,gift_common_title5,1,1,1,1,1,1,1,1,1,1,1,2577,24,24,4,1,24,2507,,,-1,-1,Prefab/UI/GiftPayTrigger2/GiftPayTriggerPanel.prefab,"[10004,[1003,530],[1001,20],[2000650,10],[2000651,10],[2000652,10]]",0.555,[],1,[],,"[0,2]",GiftInstance_PayTrigger,-1,[],1,0
