id,type,dragonId,breedDragonId,productLevel,productNeedItem,orderType,productTime,timeValue,sellCoin,price,expValue,orderNumLimit,orderNormalWeight,orderDifficultWeight,timeOrderItem,timeOrderNumLimit,limittime,canUse,funcType,funcParam,itemLimit,sceneId,itemConvert,
90601,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90602,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90603,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90604,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90605,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90606,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90607,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90608,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90609,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90610,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90611,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90612,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90613,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90614,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90615,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],9999,2315ColorfulLand,[],
90616,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90617,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90618,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90619,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90620,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90621,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90622,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90623,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90624,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90625,21,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90626,3,0,,0,"[[90603,6],[90600,3]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90627,3,0,,0,"[[90604,4],[90609,3]]",0,240,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90628,3,0,,0,"[[90607,4],[90608,4]]",0,240,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90629,3,0,,0,"[[90610,5]]",0,120,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90630,3,0,,0,"[[90616,3],[90617,3]]",0,120,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2315ColorfulLand,[],
90631,4,0,,0,[],0,0,0,50,0,10,0,0,0,0,[],-1,1,19,[],9999,2315ColorfulLand,[],
90455,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90456,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90457,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90458,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90459,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90460,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90461,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90462,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90463,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90464,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90465,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90466,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90467,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90468,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90469,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90470,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90471,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90472,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90473,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90474,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90475,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90476,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90477,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90478,3,0,,0,"[[90455,2],[90457,1]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90479,3,0,,0,"[[90456,3],[90463,1]]",0,180,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90480,3,0,,0,"[[90459,3]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90481,3,0,,0,"[[90472,3],[90469,2]]",0,300,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90482,3,0,,0,"[[90492,3]]",0,300,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90483,3,0,,0,"[[90492,3],[2001,10]]",0,600,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90484,3,0,,0,"[[90464,2],[90468,6]]",0,600,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90485,3,0,,0,"[[90465,2],[90468,6]]",0,600,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90486,3,0,,0,"[[90466,2],[90468,6]]",0,600,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90487,3,0,,0,"[[90467,2],[90468,6]]",0,600,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90488,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],9999,2316DragonCircus,[],
90489,4,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,19,[],9999,2316DragonCircus,[],
90490,21,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90491,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90492,4,0,,0,[],0,0,0,1,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90493,21,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90494,21,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90495,21,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90496,21,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90497,21,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90498,21,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90499,21,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,0,[],9999,2316DragonCircus,[],
90520,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90521,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90522,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90523,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90524,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90525,4,0,,0,[],0,0,0,10,7,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90526,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90527,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90528,4,0,,0,[],0,0,0,10,3,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90529,4,0,,0,[],0,0,0,10,6,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90530,4,0,,0,[],0,0,0,10,12,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90531,4,0,,0,[],0,0,0,10,20,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90532,4,0,,0,[],0,0,0,10,6,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90533,4,0,,0,[],0,0,0,10,20,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90534,4,0,,0,[],0,0,0,10,20,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90535,4,0,,0,[],0,0,0,10,5,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90536,4,0,,0,[],0,0,0,10,9,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90537,4,0,,0,[],0,0,0,10,7,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90538,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,19,[],9999,2318MusicCampus,[],
90539,21,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90540,3,0,,0,"[[90541,1]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90541,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,32,[],9999,2318MusicCampus,[],
90542,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,32,[],9999,2318MusicCampus,[],
90543,3,0,,0,"[[90528,4]]",0,30,0,10,13,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90544,3,0,,0,"[[90529,3]]",0,30,0,10,17,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90545,3,0,,0,"[[90530,3]]",0,30,0,10,17,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90546,19,0,,0,"[[1003,2000]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,9,"[90557,5]",9999,2318MusicCampus,[],
90547,3,0,,0,"[[90536,5]]",0,30,0,10,45,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90548,3,0,,0,"[[90538,2],[2001,20]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90549,10,0,,0,"[[90542,50]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,1,[10],-1,2318MusicCampus,[],
90550,10,0,,0,"[[90540,1]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,1,[30],-1,2318MusicCampus,[],
90551,3,0,,0,"[[90531,6]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90552,3,0,,0,"[[90539,1],[90532,12]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90553,3,0,,0,"[[90533,3]]",0,30,0,10,29,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90554,3,0,,0,"[[90534,2]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90555,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,19,[],9999,2318MusicCampus,[],
90556,4,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,19,[],9999,2318MusicCampus,[],
90557,4,0,,0,[],0,0,0,50,0,0,0,0,0,0,[],-1,1,19,[],9999,2318MusicCampus,[],
90558,4,0,,0,[],0,0,0,10,12,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90559,4,0,,0,[],0,0,0,10,12,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90560,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90561,21,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90562,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2318MusicCampus,[],
90563,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,33,[],9999,2318MusicCampus,[],
90564,19,0,,0,"[[90528,12]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,9,"[90543,3]",9999,2318MusicCampus,[],
90565,19,0,,0,"[[90533,9]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,9,"[90553,3]",9999,2318MusicCampus,[],
90700,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90701,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90702,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90703,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90704,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90705,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90706,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90707,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90708,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90709,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90713,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90714,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90715,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90716,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90717,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90718,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90719,4,0,,0,,0,0,0,10,7,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90720,4,0,,0,,0,0,0,10,8,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90721,4,0,,0,,0,0,0,10,15,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90722,4,0,,0,,0,0,0,10,15,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90723,4,0,,0,,0,0,0,10,15,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90724,4,0,,0,,0,0,0,10,16,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90725,4,0,,0,,0,0,0,10,16,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90726,4,0,,0,,0,0,0,10,17,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90727,4,0,,0,,0,0,0,10,18,0,0,0,0,0,[],-1,1,0,[],9999,2317Wineestate,[],
90728,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,19,[],-1,2317Wineestate,[],
90729,19,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,9,"[90728,160]",-1,2317Wineestate,[],
90730,19,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,9,"[90728,240]",-1,2317Wineestate,[],
90731,19,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,9,"[90728,320]",-1,2317Wineestate,[],
90732,10,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,1,[50],-1,2317Wineestate,[],
90733,19,0,,0,"[[90728,1]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[38026,1]",-1,2317Wineestate,[],
90734,19,0,,0,"[[90728,10]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[38026,10]",-1,2317Wineestate,[],
90735,19,0,,0,"[[90728,100]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[38026,100]",-1,2317Wineestate,[],
90750,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90751,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90752,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90753,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90754,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90755,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90756,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90757,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90758,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90759,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90760,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90761,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90762,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90763,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90764,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90765,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90766,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90767,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90768,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90769,4,0,,0,[],0,0,0,1,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90770,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],-1,2319MagicalKitchen,[],
90771,3,0,,0,"[[90761,2]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90772,3,0,,0,"[[90762,3]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90773,3,0,,0,"[[90763,2]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90774,3,0,,0,"[[90764,2]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90775,3,0,,0,"[[90769,6]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90776,3,0,,0,"[[90761,2],[90751,2]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90777,3,0,,0,"[[90761,3],[90751,3]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90778,3,0,,0,"[[90765,6]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90779,3,0,,0,"[[90755,3]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90780,4,0,,0,[],0,0,0,50,0,10,0,0,0,0,[],-1,1,19,[],9999,2319MagicalKitchen,[],
90781,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],9999,2319MagicalKitchen,[],
90782,21,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,33,[],9999,2319MagicalKitchen,[],
90783,21,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,33,[],9999,2319MagicalKitchen,[],
90784,21,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90785,3,0,,0,"[[2001,20],[90769,3]]",0,600,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,2319MagicalKitchen,[],
90786,19,0,,0,"[[90765,18]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,9,"[90778,3]",9999,2319MagicalKitchen,[],
90787,19,0,,0,"[[90755,9]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,9,"[90779,3]",9999,2319MagicalKitchen,[],
90788,19,0,,0,"[[90761,6]]",0,30,0,10,0,0,0,0,0,0,[],-1,1,9,"[90771,3]",9999,2319MagicalKitchen,[],
90800,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],-1,2322ThiefMagic,[],
90801,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90802,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90803,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90804,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90805,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90806,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90807,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90808,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90809,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90810,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90811,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90812,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90813,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90814,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90815,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90816,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90817,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90818,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90819,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90820,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90821,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90822,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90823,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90824,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90825,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90826,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90827,19,0,,0,"[[90800,1]]",0,30,0,0,0,10,0,0,0,0,[],-1,1,9,"[38031,1]",-1,2322ThiefMagic,[],
90828,19,0,,0,"[[90800,10]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,9,"[38031,10]",-1,2322ThiefMagic,[],
90829,19,0,,0,"[[90800,100]]",0,120,0,0,0,10,0,0,0,0,[],-1,1,9,"[38031,100]",-1,2322ThiefMagic,[],
90830,21,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,2322ThiefMagic,[],
90831,10,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,1,[50],-1,2322ThiefMagic,[],
90832,19,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,9,"[90800,180]",-1,2322ThiefMagic,[],
